package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
18,106.10697937011719,13.854092597961426,-636.5646362304688,-0.6666667461395264,0.0,0
19,106.13508605957031,13.850730895996094,-636.5646362304688,-0.6666667461395264,0.0,250
20,106.09761810302734,13.849746704101562,-636.5646362304688,-0.6666667461395264,0.0,250
21,106.12688446044922,13.850122451782227,-636.5646362304688,-0.6666667461395264,0.0,250
22,106.09761810302734,13.848370552062988,-636.5646362304688,-0.6666667461395264,0.0,250
23,106.08707427978516,13.847297668457031,-636.5646362304688,-0.6666667461395264,0.0,250
24,106.10464477539062,13.848745346069336,-636.5646362304688,-0.6666667461395264,0.0,250
25,106.12454223632812,13.845544815063477,-636.5646362304688,-0.6666667461395264,0.0,249
26,106.11752319335938,13.847297668457031,-636.5646362304688,-0.6666667461395264,0.0,250
27,106.07184600830078,13.849889755249023,-636.5646362304688,-0.6666667461395264,0.0,250
28,106.12336730957031,13.851356506347656,-636.5646362304688,-0.6666667461395264,0.0,250
29,106.10112762451172,13.851714134216309,-636.5646362304688,-0.6666667461395264,0.0,249
30,106.09526824951172,13.849139213562012,-636.5646362304688,-0.6666667461395264,0.0,250
31,106.07654571533203,13.848978042602539,-636.5646362304688,-0.6666667461395264,0.0,250
32,106.06951904296875,13.84570598602295,-636.5646362304688,-0.6666667461395264,0.0,250
33,106.07184600830078,13.841504096984863,-636.5646362304688,-0.6666667461395264,0.0,249
34,106.11048889160156,13.84311294555664,-636.5646362304688,-0.6666667461395264,0.0,250
35,106.11518859863281,13.844024658203125,-636.5646362304688,-0.6666667461395264,0.0,250
36,106.11868286132812,13.840055465698242,-636.5646362304688,-0.6666667461395264,0.0,250
37,106.1303939819336,13.840270042419434,-636.5646362304688,-0.6666667461395264,0.0,250
38,106.06834411621094,13.836479187011719,-636.5646362304688,-0.6666667461395264,0.0,250
39,106.07770538330078,13.836156845092773,-636.5646362304688,-0.6666667461395264,0.0,250
40,106.08356475830078,13.837230682373047,-636.5646362304688,-0.6666667461395264,0.0,250
41,106.10580444335938,13.837301254272461,-636.5646362304688,-0.6666667461395264,0.0,250
42,106.09175109863281,13.837230682373047,-636.5646362304688,-0.6666667461395264,0.0,250
43,106.04727172851562,13.835477828979492,-636.5646362304688,-0.6666667461395264,0.0,250
44,106.08121490478516,13.834100723266602,-636.5646362304688,-0.6666667461395264,0.0,264
45,106.0741958618164,13.836013793945312,-636.5646362304688,-0.6666667461395264,0.0,236
46,106.13274383544922,13.836836814880371,-636.5646362304688,-0.6666667461395264,0.0,250
47,106.0859146118164,13.840431213378906,-636.5646362304688,-0.6666667461395264,0.0,250
48,106.12805938720703,13.840359687805176,-636.5646362304688,-0.6666667461395264,0.0,250
49,106.11283874511719,13.841414451599121,-636.5646362304688,-0.6666667461395264,0.0,250
50,106.12805938720703,13.841504096984863,-636.5646362304688,-0.6666667461395264,0.0,249
51,106.11868286132812,13.841808319091797,-636.5646362304688,-0.6666667461395264,0.0,251
52,106.10464477539062,13.840734481811523,-636.5646362304688,-0.6666667461395264,0.0,250
53,106.11166381835938,13.844024658203125,-636.5646362304688,-0.6666667461395264,0.0,250
54,106.11283874511719,13.847600936889648,-636.5646362304688,-0.6666667461395264,0.0,250
55,106.09410858154297,13.850122451782227,-636.5646362304688,-0.6666667461395264,0.0,250
56,106.13976287841797,13.845992088317871,-636.5646362304688,-0.6666667461395264,0.0,250
57,106.11518859863281,13.847923278808594,-636.5646362304688,-0.6666667461395264,0.0,250
58,106.12102508544922,13.849067687988281,-636.5646362304688,-0.6666667461395264,0.0,249
59,106.08121490478516,13.85089111328125,-636.5646362304688,-0.6666667461395264,0.0,250
60,106.1303939819336,13.849979400634766,-636.5646362304688,-0.6666667461395264,0.0,250
61,106.11283874511719,13.85180377960205,-636.5646362304688,-0.6666667461395264,0.0,250
62,106.12688446044922,13.851875305175781,-636.5646362304688,-0.6666667461395264,0.0,249
