package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
20,284.41961669921875,233.7952117919922,-636.5646362304688,-0.6666667461395264,0.0,0
21,284.4430236816406,233.81710815429688,-636.5646362304688,-0.6666667461395264,0.0,250
22,284.4606018066406,233.83425903320312,-636.5646362304688,-0.6666667461395264,0.0,249
23,284.40673828125,233.8551483154297,-636.5646362304688,-0.6666667461395264,0.0,250
24,284.3903503417969,233.87042236328125,-636.5646362304688,-0.6666667461395264,0.0,250
25,284.4090881347656,233.8776092529297,-636.5646362304688,-0.6666667461395264,0.0,250
26,284.4407043457031,233.8768310546875,-636.5646362304688,-0.6666667461395264,0.0,250
27,284.3903503417969,233.8634796142578,-636.5646362304688,-0.6666667461395264,0.0,250
28,284.3844909667969,233.84500122070312,-636.5646362304688,-0.6666667461395264,0.0,250
29,284.3154296875,233.8318328857422,-636.5646362304688,-0.6666667461395264,0.0,250
30,284.2803039550781,233.81900024414062,-636.5646362304688,-0.6666667461395264,0.0,250
31,284.2685852050781,233.80572509765625,-636.5646362304688,-0.6666667461395264,0.0,250
32,284.2416687011719,233.784912109375,-636.5646362304688,-0.6666667461395264,0.0,250
33,284.2603759765625,233.7627716064453,-636.5646362304688,-0.6666667461395264,0.0,250
34,284.2159118652344,233.73623657226562,-636.5646362304688,-0.6666667461395264,0.0,250
35,284.2206115722656,233.711669921875,-636.5646362304688,-0.6666667461395264,0.0,249
36,284.2322692871094,233.69686889648438,-636.5646362304688,-0.6666667461395264,0.0,250
37,284.2486877441406,233.66746520996094,-636.5646362304688,-0.6666667461395264,0.0,250
38,284.1924743652344,233.6171112060547,-636.5646362304688,-0.6666667461395264,0.0,250
39,284.131591796875,233.56060791015625,-636.5646362304688,-0.6666667461395264,0.0,249
40,284.0894470214844,233.51519775390625,-636.5646362304688,-0.6666667461395264,0.0,250
41,284.068359375,233.48036193847656,-636.5646362304688,-0.6666667461395264,0.0,250
42,284.0917663574219,233.44717407226562,-636.5646362304688,-0.6666667461395264,0.0,250
43,284.119873046875,233.40853881835938,-636.5646362304688,-0.6666667461395264,0.0,250
44,284.07305908203125,233.36956787109375,-636.5646362304688,-0.6666667461395264,0.0,250
45,284.0484619140625,233.32675170898438,-636.5646362304688,-0.6666667461395264,0.0,250
46,284.06134033203125,233.2889862060547,-636.5646362304688,-0.6666667461395264,0.0,264
47,284.0660400390625,233.2639617919922,-636.5646362304688,-0.6666667461395264,0.0,236
48,284.1011657714844,233.23138427734375,-636.5646362304688,-0.6666667461395264,0.0,249
49,284.1081848144531,233.19293212890625,-636.5646362304688,-0.6666667461395264,0.0,250
50,284.1023254394531,233.1615753173828,-636.5646362304688,-0.6666667461395264,0.0,257
51,284.09881591796875,233.13038635253906,-636.5646362304688,-0.6666667461395264,0.0,243
52,284.1280822753906,233.10670471191406,-636.5646362304688,-0.6666667461395264,0.0,250
53,284.14215087890625,233.08346557617188,-636.5646362304688,-0.6666667461395264,0.0,251
54,284.1514892578125,233.0679473876953,-636.5646362304688,-0.6666667461395264,0.0,250
55,284.14215087890625,233.0496368408203,-636.5646362304688,-0.6666667461395264,0.0,250
56,284.2159118652344,233.02981567382812,-636.5646362304688,-0.6666667461395264,0.0,250
57,284.20184326171875,233.0223388671875,-636.5646362304688,-0.6666667461395264,0.0,250
58,284.2041931152344,233.01486206054688,-636.5646362304688,-0.6666667461395264,0.0,250
59,284.2592468261719,233.01022338867188,-636.5646362304688,-0.6666667461395264,0.0,250
60,284.2662353515625,233.01815795898438,-636.5646362304688,-0.6666667461395264,0.0,250
61,284.3072204589844,233.03439331054688,-636.5646362304688,-0.6666667461395264,0.0,249
62,284.31427001953125,233.0557861328125,-636.5646362304688,-0.6666667461395264,0.0,250
63,284.3002014160156,233.07040405273438,-636.5646362304688,-0.6666667461395264,0.0,250
0,284.33062744140625,233.08604431152344,-636.5646362304688,-0.6666667461395264,0.0,250
1,284.3318176269531,233.1021270751953,-636.5646362304688,-0.6666667461395264,0.0,250
2,284.38568115234375,233.12229919433594,-636.5646362304688,-0.6666667461395264,0.0,250
3,284.372802734375,233.1473388671875,-636.5646362304688,-0.6666667461395264,0.0,250
4,284.3891906738281,233.17422485351562,-636.5646362304688,-0.6666667461395264,0.0,250
5,284.42431640625,233.1993408203125,-636.5646362304688,-0.6666667461395264,0.0,261
6,284.4582824707031,233.2248992919922,-636.5646362304688,-0.6666667461395264,0.0,239
7,284.48516845703125,233.2727508544922,-636.5646362304688,-0.6666667461395264,0.0,250
8,284.54376220703125,233.33058166503906,-636.5646362304688,-0.6666667461395264,0.0,250
9,284.5589599609375,233.3821563720703,-636.5646362304688,-0.6666667461395264,0.0,250
10,284.584716796875,233.42189025878906,-636.5646362304688,-0.6666667461395264,0.0,249
11,284.6128234863281,233.46194458007812,-636.5646362304688,-0.6666667461395264,0.0,251
12,284.58941650390625,233.49774169921875,-636.5646362304688,-0.6666667461395264,0.0,250
13,284.6022644042969,233.53671264648438,-636.5646362304688,-0.6666667461395264,0.0,250
14,284.6105041503906,233.58485412597656,-636.5646362304688,-0.6666667461395264,0.0,250
