package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
9,561.6484985351562,213.16802978515625,-636.5646362304688,-0.6666667461395264,0.0,0
10,561.6895141601562,213.239013671875,-636.5646362304688,-0.6666667461395264,0.0,250
11,561.6555786132812,213.30836486816406,-636.5646362304688,-0.6666667461395264,0.0,250
12,561.6262817382812,213.36146545410156,-636.5646362304688,-0.6666667461395264,0.0,250
13,561.632080078125,213.40663146972656,-636.5646362304688,-0.6666667461395264,0.0,250
14,561.5396728515625,213.42916870117188,-636.5646362304688,-0.6666667461395264,0.0,249
15,561.5536499023438,213.41604614257812,-636.5646362304688,-0.6666667461395264,0.0,250
16,561.5337524414062,213.34483337402344,-636.5646362304688,-0.6666667461395264,0.0,250
17,561.4798583984375,213.25772094726562,-636.5646362304688,-0.6666667461395264,0.0,250
18,561.4577026367188,213.19363403320312,-636.5646362304688,-0.6666667461395264,0.0,249
19,561.4401245117188,213.14306640625,-636.5646362304688,-0.6666667461395264,0.0,250
20,561.3967895507812,213.0810546875,-636.5646362304688,-0.6666667461395264,0.0,250
21,561.41552734375,212.9954376220703,-636.5646362304688,-0.6666667461395264,0.0,250
22,561.3604736328125,212.8957977294922,-636.5646362304688,-0.6666667461395264,0.0,250
23,561.3628540039062,212.80035400390625,-636.5646362304688,-0.6666667461395264,0.0,250
24,561.2738037109375,212.71458435058594,-636.5646362304688,-0.6666667461395264,0.0,250
25,561.3148193359375,212.6404571533203,-636.5646362304688,-0.6666667461395264,0.0,250
26,561.2750244140625,212.5095672607422,-636.5646362304688,-0.6666667461395264,0.0,250
27,561.2083129882812,212.29519653320312,-636.5646362304688,-0.6666667461395264,0.0,250
28,561.2574462890625,212.07379150390625,-636.5646362304688,-0.6666667461395264,0.0,250
29,561.20947265625,211.9130401611328,-636.5646362304688,-0.6666667461395264,0.0,250
30,561.1707763671875,211.79266357421875,-636.5646362304688,-0.6666667461395264,0.0,250
31,561.2258911132812,211.67929077148438,-636.5646362304688,-0.6666667461395264,0.0,250
32,561.196533203125,211.538818359375,-636.5646362304688,-0.6666667461395264,0.0,250
33,561.2047729492188,211.371337890625,-636.5646362304688,-0.6666667461395264,0.0,249
34,561.1696166992188,211.19850158691406,-636.5646362304688,-0.6666667461395264,0.0,250
35,561.1907348632812,211.05548095703125,-636.5646362304688,-0.6666667461395264,0.0,263
36,561.2047729492188,210.9673614501953,-636.5646362304688,-0.6666667461395264,0.0,236
37,561.1790161132812,210.87237548828125,-636.5646362304688,-0.6666667461395264,0.0,249
38,561.152099609375,210.7340850830078,-636.5646362304688,-0.6666667461395264,0.0,250
39,561.20947265625,210.59742736816406,-636.5646362304688,-0.6666667461395264,0.0,250
40,561.16259765625,210.4852752685547,-636.5646362304688,-0.6666667461395264,0.0,250
41,561.1614379882812,210.40968322753906,-636.5646362304688,-0.6666667461395264,0.0,249
42,561.2105712890625,210.3474884033203,-636.5646362304688,-0.6666667461395264,0.0,251
43,561.17431640625,210.2827911376953,-636.5646362304688,-0.6666667461395264,0.0,250
44,561.2105712890625,210.21633911132812,-636.5646362304688,-0.6666667461395264,0.0,250
45,561.231689453125,210.15293884277344,-636.5646362304688,-0.6666667461395264,0.0,250
46,561.2282104492188,210.10958862304688,-636.5646362304688,-0.6666667461395264,0.0,250
47,561.2258911132812,210.08499145507812,-636.5646362304688,-0.6666667461395264,0.0,250
48,561.260986328125,210.0861358642578,-636.5646362304688,-0.6666667461395264,0.0,250
49,561.1989135742188,210.1373748779297,-636.5646362304688,-0.6666667461395264,0.0,250
