package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
0,20.414398388633824,0.017023948234568854,0.6569353194152745,-0.6569353781498674,0.0,0
1,19.800988493342558,0.01653327801643312,0.6376413039410379,-0.6376413609506109,0.0,250
2,19.16343505265451,0.016052787236100766,0.6187083076362805,-0.6187083629531095,0.0,250
3,18.616128529733547,0.015582070755384692,0.6001823011393723,-0.6001823547998408,0.0,249
4,18.052005437314815,0.01511358412045399,0.5821066724356856,-0.5821067244800533,0.0,250
5,17.48474580828704,0.014650840440073084,0.5645218453685336,-0.5645218958406703,0.0,250
6,17.01988924469624,0.014207071037250371,0.5474649262390441,-0.5474649751861319,0.0,250
7,16.518648139848512,0.013774611417386439,0.5309693815167037,-0.5309694289889108,0.0,250
8,15.98465057020595,0.013360430893699793,0.5150647493914625,-0.5150647954415913,0.0,250
9,15.496335009504143,0.012958527905062377,0.4997763875843776,-0.49977643226749047,0.0,250
10,15.083582894397477,0.012587095423834118,0.48512525949969354,-0.48512530287271993,0.0,250
11,14.637969788234955,0.012229000477761199,0.47112776045010474,-0.4711278025714325,0.0,250
12,14.194864340492462,0.0118866098254751,0.457795585321899,-0.45779562625095427,0.0,250
13,13.836937602275109,0.011551920358150534,0.44513563867110695,-0.4451356784679263,0.0,250
14,13.440075775478581,0.011243912065326754,0.43314998785904635,-0.4331500265838443,0.0,250
15,13.056704506431748,0.010958563990913035,0.42183585944923235,-0.421835897161969,0.0,250
16,12.775654623946288,0.010690672219639362,0.41118567870096845,-0.41118571546092025,0.0,250
17,12.479927460541424,0.010435362564604955,0.4011871516115184,-0.401187187476856,0.0,250
18,12.146936610237978,0.01019459833380736,0.3918233885819753,-0.39182342360935246,0.0,250
19,11.897679446640243,0.009965921253222848,0.3830730684151426,-0.3830731026593,0.0,250
20,11.656788420943723,0.009752231111388315,0.37491064100014204,-0.3749106745135289,0.0,250
21,11.432864721806148,0.009567257490192186,0.36730656670116923,-0.36730659953358685,0.0,250
22,11.176416701602577,0.009394767021094515,0.3602275901497691,-0.3602276223480385,0.0,250
23,11.021585227218734,0.009223970670480823,0.35363704584394695,-0.3536370774516048,0.0,250
24,10.80884181611843,0.009051730698681008,0.3474951926859154,-0.3474952237429392,0.0,250
25,10.61281225303288,0.008895818178899713,0.34175957434561055,-0.3417596048881757,0.0,250
26,10.486221809761604,0.00875764700898423,0.336385402121356,-0.3363854321816267,0.0,249
27,10.317460863081811,0.008633023561619352,0.33132595678400395,-0.3313259863899608,0.0,256
28,10.110007494469961,0.008504798630828692,0.32653300573805116,-0.3265330349133552,0.0,250
29,9.982556550794527,0.008386957993175523,0.32195723171381757,-0.3219572604777127,0.0,243
30,9.903737244173412,0.008257709843092825,0.31754866911971436,-0.3175486974869689,0.0,250
31,9.73456173956555,0.008132971664995797,0.3132571441335038,-0.3132571721143911,0.0,251
32,9.5569831895056,0.008025664257277593,0.30903271459655035,-0.30903274219686877,0.0,250
33,9.43556579726741,0.0079231661016818,0.3048261057953514,-0.3048261330164827,0.0,250
34,9.344115224114915,0.007804520145896231,0.3005891382697719,-0.3005891651087786,0.0,249
35,9.174121636226893,0.007673661625615173,0.2962751438767267,-0.29627517032648654,0.0,250
36,9.045256157656961,0.007543199119903373,0.2918393664606021,-0.29183939250997826,0.0,250
37,8.890281240086608,0.007421876358851304,0.28723934363623227,-0.28723936927027727,0.0,250
38,8.74203350078501,0.007306935086829658,0.2824352663752134,-0.2824352915754058,0.0,250
39,8.64859936615885,0.007190653600115407,0.277390313299952,-0.27739033804446267,0.0,250
40,8.45019257678503,0.0070687180074224965,0.27207095683006016,-0.2720709810940455,0.0,250
41,8.240991844875355,0.006942098801916334,0.2664472385902521,-0.2664472623461729,0.0,250
42,8.054853846041343,0.006801477338843862,0.26049301177529693,-0.26049303499325827,0.0,250
43,7.86935628179064,0.006647215498470012,0.2541861484731565,-0.2541861711212664,0.0,250
44,7.696285525029624,0.0064753710019078035,0.24750871026938928,-0.24750873231413267,0.0,250
45,7.414517709857755,0.006289501445506118,0.2404470807912558,-0.24044710219788035,0.0,249
46,7.229665262058701,0.006098413157004262,0.2329920591956704,-0.23299207992858062,0.0,250
47,7.021860642675705,0.005897769209769286,0.22513891395806346,-0.2251389339812202,0.0,250
48,6.786768022990227,0.005680883087903388,0.2168873966761654,-0.21688741595348623,0.0,259
49,6.485724176055067,0.005448428270013111,0.20824171596048785,-0.20824173445624455,0.0,242
50,6.165562332716159,0.005206658428771835,0.19921047183865687,-0.19921048951786774,0.0,250
51,5.898438414094478,0.004956834673350029,0.18980655145059527,-0.18980656827940748,0.0,250
52,5.564161719846043,0.0046965331326104,0.1800469871527423,-0.18004700309880112,0.0,250
53,5.317317187165749,0.004438240018478878,0.16995277847904922,-0.16995279351185225,0.0,250
54,5.011591995335176,0.004164429968420846,0.15954867972150427,-0.15954869381273687,0.0,251
55,4.630825036542535,0.0038715127981606913,0.14886295519067833,-0.14886296831452633,0.0,250
56,4.248319095572294,0.003583127965044977,0.13792710449466858,-0.13792711662810753,0.0,250
57,3.969984713896817,0.0033000050344258553,0.12677556043047428,-0.12677557155353114,0.0,250
58,3.5883506217725367,0.003010021619130153,0.11544536231308083,-0.11544537240906647,0.0,250
59,3.2251714162727483,0.0027126925808988785,0.10397580777242192,-0.10397581682813267,0.0,250
60,2.8429976914068615,0.0023981471582981335,0.09240808622522809,-0.09240809423111476,0.0,249
61,2.4805454569984775,0.002073799523486859,0.08078489737611846,-0.08078490432642091,0.0,250
62,2.163931568182484,0.0017463598624568605,0.06915005821897628,-0.06915006411182334,0.0,250
63,1.8181920107190714,0.001425605095527824,0.057548102094783976,-0.0575481069322583,0.0,250
0,1.4536592999268267,0.0011166042490409435,0.04602387341507332,-0.04602387720323961,0.0,249
1,1.088498957600291,0.000812479674254134,0.03462212168066083,-0.03462212442955737,0.0,250
2,0.7449884527091556,0.0005111923217648992,0.02338709841336464,-0.023387100136959105,0.0,250
3,0.3593822252777429,0.00022643804559721814,0.012362160574210461,-0.012362161290320906,0.0,250
4,0.04286755149468613,-4.4940860672653305e-05,0.001589383965787585,-0.0015893836959683626,0.0,250
5,-0.2858430547591269,-0.0003100933369858422,-0.008890809990258916,0.008890811220864044,0.0,260
6,-0.6168666518300961,-0.0005715928161806217,-0.01904001084599588,0.019040013008832474,0.0,240
7,-0.9140999244635799,-0.000830719174050598,-0.028822156000357226,0.02882215906366921,0.0,250
8,-1.1794632945678345,-0.0010765368888942827,-0.03820384495427569,0.038203848883342495,0.0,251
9,-1.4598950113210203,-0.0013038778218197474,-0.047154628265725126,0.04715463302312474,0.0,249
10,-1.743339006622349,-0.0015225930524696823,-0.0556472687617793,0.05564727430767414,0.0,250
11,-1.980085683967412,-0.0017196816887520953,-0.06365797282453531,0.06365797911697925,0.0,250
12,-2.214281713500441,-0.0019049143968248596,-0.07116658984564261,0.07116659684090496,0.0,250
13,-2.4000404793909675,-0.002062883416107099,-0.07815677823764264,0.07815678589054736,0.0,250
14,-2.6533113430763606,-0.002204795772121887,-0.08461613669666085,0.08461614496093756,0.0,250
15,-2.835226170176611,-0.0023566634104121523,-0.09053629972739906,0.0905363085560427,0.0,249
16,-2.9760843191062367,-0.00249825787871302,-0.09591299676497378,0.09591300611061004,0.0,250
17,-3.142359494354719,-0.0026206837242677954,-0.10074607455600948,0.10074608437126165,0.0,250
18,-3.236021426680916,-0.002719643486175356,-0.10503948279057218,0.10503949302842655,0.0,250
19,-3.3408738785205543,-0.0028083815506272794,-0.10880122330407291,0.10880123391824008,0.0,249
20,-3.4772568168306006,-0.002884670428761747,-0.11204326349126575,0.11204327443653417,0.0,250
21,-3.532345698694382,-0.002954834891714468,-0.11478141489004809,0.11478142612262704,0.0,250
22,-3.6171167661055192,-0.003015485842732124,-0.11703517819816488,0.11703518967601437,0.0,250
23,-3.636365383336079,-0.003053414606459529,-0.1188275562784464,0.1188275679615897,0.0,250
24,-3.7227874027879686,-0.0030774353756470004,-0.1201848369853247,0.12018484883614203,0.0,250
25,-3.802241872862824,-0.00309604963136874,-0.12113634790468762,0.12113635988818738,0.0,260
26,-3.8305445731368546,-0.0031208172552208866,-0.12171418533841219,0.12171419742247873,0.0,239
27,-3.791453499324067,-0.003143385216384861,-0.12195292008214502,0.12195293223775991,0.0,256
28,-3.7939261268307276,-0.003147577099277194,-0.12188928273823794,0.12188929493967329,0.0,243
29,-3.7823021401679178,-0.0031328056235391958,-0.12156183147360287,0.12156184369858512,0.0,249
30,-3.7937643654006075,-0.0031158010647046,-0.12101060527326069,0.12101061750310275,0.0,250
31,-3.7502539108749766,-0.003097043244465837,-0.1202767658533975,0.12027677807309972,0.0,250
32,-3.7260425451864654,-0.00307721308353479,-0.11940223148195866,0.1194022436802766,0.0,250
33,-3.638689711911336,-0.00305496831429479,-0.11842930600959746,0.11842931817907716,0.0,250
34,-3.6135742235750627,-0.0030301399586758,-0.11740030643882562,0.11740031857580517,0.0,250
35,-3.577453386822244,-0.0029989061227468777,-0.1163571923544175,0.11635720445899608,0.0,250
36,-3.537679512217136,-0.002979733244902276,-0.11534120050370555,0.11534121257967986,0.0,250
37,-3.5244752894426243,-0.002974344834538571,-0.11439248775183242,0.1143924998066013,0.0,250
38,-3.531404086862758,-0.002969443849938403,-0.11354978554502237,0.1135497975894609,0.0,249
39,-3.527954545489578,-0.002958839975431339,-0.11285006889547608,0.11285008094378005,0.0,250
40,-3.5041007746263597,-0.002940812239270502,-0.11232824275579134,0.1123282548252934,0.0,250
41,-3.4719920592806774,-0.00291170074435952,-0.11201684848031321,0.11201686059127311,0.0,250
42,-3.5160663870774043,-0.0028920367267791535,-0.11194579287717335,0.11194580505254409,0.0,250
