package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
10,-0.0230531208217144,1.4157414436340332,-636.5646362304688,-0.6666667461395264,0.0,0
11,-0.018369659781455994,1.4216065406799316,-636.5646362304688,-0.6666667461395264,0.0,250
12,-0.03944547101855278,1.4219284057617188,-636.5646362304688,-0.6666667461395264,0.0,249
13,-0.04061640799045563,1.4270424842834473,-636.5646362304688,-0.6666667461395264,0.0,250
14,-0.04764173924922943,1.4319956302642822,-636.5646362304688,-0.6666667461395264,0.0,250
15,-0.03124929592013359,1.4310836791992188,-636.5646362304688,-0.6666667461395264,0.0,250
16,-0.005489929113537073,1.4235377311706543,-636.5646362304688,-0.6666667461395264,0.0,250
17,0.034320104867219925,1.4111638069152832,-636.5646362304688,-0.6666667461395264,0.0,250
18,-0.033591073006391525,1.4048337936401367,-636.5646362304688,-0.6666667461395264,0.0,250
19,-0.03710378706455231,1.4042973518371582,-636.5646362304688,-0.6666667461395264,0.0,250
20,-0.021882278844714165,1.4100909233093262,-636.5646362304688,-0.6666667461395264,0.0,249
21,-0.02773667685687542,1.4161169528961182,-636.5646362304688,-0.6666667461395264,0.0,250
22,-0.04881258308887482,1.4158844947814941,-636.5646362304688,-0.6666667461395264,0.0,250
23,-0.021882278844714165,1.4165103435516357,-636.5646362304688,-0.6666667461395264,0.0,250
24,0.02378215081989765,1.4238953590393066,-636.5646362304688,-0.6666667461395264,0.0,249
25,0.030807483941316605,1.4330506324768066,-636.5646362304688,-0.6666667461395264,0.0,250
26,0.021440373733639717,1.4304757118225098,-636.5646362304688,-0.6666667461395264,0.0,250
27,-0.007831706665456295,1.4206945896148682,-636.5646362304688,-0.6666667461395264,0.0,250
28,0.0015354035422205925,1.4070510864257812,-636.5646362304688,-0.6666667461395264,0.0,250
29,0.012073356658220291,1.3953745365142822,-636.5646362304688,-0.6666667461395264,0.0,250
30,-0.04295818507671356,1.3901889324188232,-636.5646362304688,-0.6666667461395264,0.0,250
31,0.009731578640639782,1.3762235641479492,-636.5646362304688,-0.6666667461395264,0.0,250
32,0.005048023536801338,1.3576090335845947,-636.5646362304688,-0.6666667461395264,0.0,250
33,-0.0452999621629715,1.3402104377746582,-636.5646362304688,-0.6666667461395264,0.0,250
34,-0.05232520401477814,1.3204514980316162,-636.5646362304688,-0.6666667461395264,0.0,250
35,0.013244198635220528,1.3032853603363037,-636.5646362304688,-0.6666667461395264,0.0,250
36,-0.018369659781455994,1.2803256511688232,-636.5646362304688,-0.6666667461395264,0.0,260
37,0.019098687916994095,1.2545228004455566,-636.5646362304688,-0.6666667461395264,0.0,240
38,0.022611308842897415,1.2269854545593262,-636.5646362304688,-0.6666667461395264,0.0,250
39,0.0003645610995590687,1.2034177780151367,-636.5646362304688,-0.6666667461395264,0.0,250
40,-0.004318994004279375,1.1840343475341797,-636.5646362304688,-0.6666667461395264,0.0,249
41,0.035491038113832474,1.1725187301635742,-636.5646362304688,-0.6666667461395264,0.0,250
42,0.006218958646059036,1.1605381965637207,-636.5646362304688,-0.6666667461395264,0.0,249
43,0.010902421548962593,1.1426031589508057,-636.5646362304688,-0.6666667461395264,0.0,250
44,0.035491038113832474,1.1278152465820312,-636.5646362304688,-0.6666667461395264,0.0,250
45,-0.006660771556198597,1.1209487915039062,-636.5646362304688,-0.6666667461395264,0.0,250
46,0.00738980108872056,1.1145472526550293,-636.5646362304688,-0.6666667461395264,0.0,250
47,0.07530107349157333,1.1090397834777832,-636.5646362304688,-0.6666667461395264,0.0,250
48,0.04485805705189705,1.0975956916809082,-636.5646362304688,-0.6666667461395264,0.0,250
49,-0.0008063740096986294,1.0823428630828857,-636.5646362304688,-0.6666667461395264,0.0,250
50,-0.03476200997829437,1.0834872722625732,-636.5646362304688,-0.6666667461395264,0.0,250
51,-0.006660771556198597,1.0985255241394043,-636.5646362304688,-0.6666667461395264,0.0,250
52,0.00738980108872056,1.1225581169128418,-636.5646362304688,-0.6666667461395264,0.0,250
53,-0.010173391550779343,1.1461973190307617,-636.5646362304688,-0.6666667461395264,0.0,250
54,-0.004318994004279375,1.1721253395080566,-636.5646362304688,-0.6666667461395264,0.0,250
55,-0.013686103746294975,1.1999845504760742,-636.5646362304688,-0.6666667461395264,0.0,250
56,0.0003645610995590687,1.2220323085784912,-636.5646362304688,-0.6666667461395264,0.0,250
57,0.013244198635220528,1.2326359748840332,-636.5646362304688,-0.6666667461395264,0.0,250
58,0.022611308842897415,1.2415766716003418,-636.5646362304688,-0.6666667461395264,0.0,249
59,0.029636641964316368,1.2482821941375732,-636.5646362304688,-0.6666667461395264,0.0,250
60,-0.005489929113537073,1.2582778930664062,-636.5646362304688,-0.6666667461395264,0.0,250
61,-0.01134432666003704,1.2664318084716797,-636.5646362304688,-0.6666667461395264,0.0,261
62,0.013244198635220528,1.2636065483093262,-636.5646362304688,-0.6666667461395264,0.0,240
63,-0.013686103746294975,1.2637674808502197,-636.5646362304688,-0.6666667461395264,0.0,250
0,0.021440373733639717,1.2654483318328857,-636.5646362304688,-0.6666667461395264,0.0,250
1,0.012073356658220291,1.2706339359283447,-636.5646362304688,-0.6666667461395264,0.0,250
2,0.050712455064058304,1.2810766696929932,-636.5646362304688,-0.6666667461395264,0.0,251
3,-0.004318994004279375,1.2952744960784912,-636.5646362304688,-0.6666667461395264,0.0,250
4,0.005048023536801338,1.3085424900054932,-636.5646362304688,-0.6666667461395264,0.0,250
5,-0.013686103746294975,1.3240456581115723,-636.5646362304688,-0.6666667461395264,0.0,250
6,0.02495308592915535,1.3356328010559082,-636.5646362304688,-0.6666667461395264,0.0,250
7,-0.030078453943133354,1.3412117958068848,-636.5646362304688,-0.6666667461395264,0.0,250
8,-0.025394899770617485,1.3457179069519043,-636.5646362304688,-0.6666667461395264,0.0,250
9,-0.017198724672198296,1.3552308082580566,-636.5646362304688,-0.6666667461395264,0.0,250
10,-0.01602788269519806,1.3549447059631348,-636.5646362304688,-0.6666667461395264,0.0,250
11,-0.0008063740096986294,1.3502061367034912,-636.5646362304688,-0.6666667461395264,0.0,250
12,0.05422516539692879,1.3415873050689697,-636.5646362304688,-0.6666667461395264,0.0,249
13,0.02495308592915535,1.3386905193328857,-636.5646362304688,-0.6666667461395264,0.0,250
14,0.029636641964316368,1.3373851776123047,-636.5646362304688,-0.6666667461395264,0.0,250
15,0.05305423215031624,1.3399064540863037,-636.5646362304688,-0.6666667461395264,0.0,250
16,0.03666188195347786,1.3434290885925293,-636.5646362304688,-0.6666667461395264,0.0,250
17,-0.013686103746294975,1.3534069061279297,-636.5646362304688,-0.6666667461395264,0.0,250
18,0.0038771810941398144,1.3627231121063232,-636.5646362304688,-0.6666667461395264,0.0,250
19,0.012073356658220291,1.3654589653015137,-636.5646362304688,-0.6666667461395264,0.0,250
20,-0.005489929113537073,1.3658523559570312,-636.5646362304688,-0.6666667461395264,0.0,250
21,-0.01954050175845623,1.3657629489898682,-636.5646362304688,-0.6666667461395264,0.0,250
22,0.022611308842897415,1.3685166835784912,-636.5646362304688,-0.6666667461395264,0.0,250
23,0.05422516539692879,1.3747751712799072,-636.5646362304688,-0.6666667461395264,0.0,249
24,0.035491038113832474,1.3665318489074707,-636.5646362304688,-0.6666667461395264,0.0,250
25,0.05188338831067085,1.3472199440002441,-636.5646362304688,-0.6666667461395264,0.0,251
26,0.02495308592915535,1.3281583786010742,-636.5646362304688,-0.6666667461395264,0.0,250
27,0.02495308592915535,1.3179302215576172,-636.5646362304688,-0.6666667461395264,0.0,250
28,-0.012515168637037277,1.3067185878753662,-636.5646362304688,-0.6666667461395264,0.0,250
29,0.009731578640639782,1.2945055961608887,-636.5646362304688,-0.6666667461395264,0.0,250
30,0.01675691083073616,1.2872636318206787,-636.5646362304688,-0.6666667461395264,0.0,249
31,0.02378215081989765,1.2800216674804688,-636.5646362304688,-0.6666667461395264,0.0,250
32,-0.001977216452360153,1.2681126594543457,-636.5646362304688,-0.6666667461395264,0.0,250
33,0.05773778632283211,1.2605667114257812,-636.5646362304688,-0.6666667461395264,0.0,250
34,0.029636641964316368,1.2510895729064941,-636.5646362304688,-0.6666667461395264,0.0,249
35,0.05188338831067085,1.2407898902893066,-636.5646362304688,-0.6666667461395264,0.0,250
36,0.03314926102757454,1.2337803840637207,-636.5646362304688,-0.6666667461395264,0.0,250
37,0.005048023536801338,1.2196719646453857,-636.5646362304688,-0.6666667461395264,0.0,250
38,0.005048023536801338,1.2126445770263672,-636.5646362304688,-0.6666667461395264,0.0,250
39,0.07178835570812225,1.2075304985046387,-636.5646362304688,-0.6666667461395264,0.0,265
40,0.06476312130689621,1.2060999870300293,-636.5646362304688,-0.6666667461395264,0.0,235
41,0.030807483941316605,1.2070834636688232,-636.5646362304688,-0.6666667461395264,0.0,249
42,0.035491038113832474,1.2102127075195312,-636.5646362304688,-0.6666667461395264,0.0,249
43,0.034320104867219925,1.2126445770263672,-636.5646362304688,-0.6666667461395264,0.0,251
44,0.0460289902985096,1.2126445770263672,-636.5646362304688,-0.6666667461395264,0.0,250
45,0.06007956340909004,1.2069225311279297,-636.5646362304688,-0.6666667461395264,0.0,251
46,0.05656694620847702,1.2040257453918457,-636.5646362304688,-0.6666667461395264,0.0,250
47,0.05773778632283211,1.1998236179351807,-636.5646362304688,-0.6666667461395264,0.0,250
48,0.04017459601163864,1.1965513229370117,-636.5646362304688,-0.6666667461395264,0.0,250
49,0.034320104867219925,1.1998236179351807,-636.5646362304688,-0.6666667461395264,0.0,250
50,0.04134543612599373,1.2079954147338867,-636.5646362304688,-0.6666667461395264,0.0,250
51,0.029636641964316368,1.2181341648101807,-636.5646362304688,-0.6666667461395264,0.0,250
52,-0.021882278844714165,1.2309551239013672,-636.5646362304688,-0.6666667461395264,0.0,249
53,0.009731578640639782,1.2411117553710938,-636.5646362304688,-0.6666667461395264,0.0,250
54,0.009731578640639782,1.2467443943023682,-636.5646362304688,-0.6666667461395264,0.0,250
55,0.04837077111005783,1.2446880340576172,-636.5646362304688,-0.6666667461395264,0.0,250
56,0.07178835570812225,1.2443125247955322,-636.5646362304688,-0.6666667461395264,0.0,250
57,0.0460289902985096,1.2484431266784668,-636.5646362304688,-0.6666667461395264,0.0,250
58,0.05188338831067085,1.2570440769195557,-636.5646362304688,-0.6666667461395264,0.0,250
59,0.05305423215031624,1.2528598308563232,-636.5646362304688,-0.6666667461395264,0.0,250
60,0.07061751931905746,1.2471377849578857,-636.5646362304688,-0.6666667461395264,0.0,250
61,0.058908723294734955,1.2374460697174072,-636.5646362304688,-0.6666667461395264,0.0,259
62,0.04134543612599373,1.2292027473449707,-636.5646362304688,-0.6666667461395264,0.0,241
63,0.009731578640639782,1.2224078178405762,-636.5646362304688,-0.6666667461395264,0.0,255
0,0.009731578640639782,1.2211918830871582,-636.5646362304688,-0.6666667461395264,0.0,244
1,0.05422516539692879,1.2200474739074707,-636.5646362304688,-0.6666667461395264,0.0,249
