package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,total_runtime,time_delta
9,-75.51084899902344,-12.586115190060807,-76.64692529942839,3.4651747096714474e-05,0,7.865484237670898,79
10,-73.56428527832031,-0.3625439148891018,347.0228140940889,0.4023314801315791,0,7.871482610702515,139
11,-74.36157989501953,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,7.871482610702515,79
12,-74.71354675292969,-0.3625439148891018,339.018803788349,0.40512545638193836,0,7.876483201980591,139
13,-73.78694915771484,-12.586115190060807,-76.64692529942839,3.4651747096714474e-05,0,7.8824827671051025,79
14,-76.55237579345703,-0.3625439148891018,341.6867373744025,0.4023314801315791,0,7.8824827671051025,139
15,-75.51084899902344,-12.586115190060807,-76.63860887987538,6.943992256203123e-05,0,7.8824827671051025,80
16,-74.93621826171875,-12.502378012868574,-76.63860887987538,6.943992256203123e-05,0,7.8824827671051025,62
17,-74.93621826171875,-12.586115190060807,-76.63860887987538,6.943992256203123e-05,0,7.8874828815460205,62
18,-73.21231842041016,-12.502378012868574,-76.63860887987538,6.943992256203123e-05,0,7.909014940261841,62
19,-76.08547973632812,-12.586115190060807,-76.63860887987538,6.943992256203123e-05,0,7.91401481628418,62
20,-74.93621826171875,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,7.920014142990112,62
21,-74.25383758544922,-0.3625439148891018,341.6867373744025,0.3939495769600398,0,7.9250147342681885,140
22,-73.78694915771484,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,7.930014610290527,79
23,-74.71354675292969,-0.3625439148891018,344.3547757342457,0.41350723165578523,0,7.935014724731445,140
24,-74.36157989501953,-12.586115190060807,-76.64692529942839,3.4651747096714474e-05,0,7.941014528274536,79
25,-71.95530700683594,-0.3625439148891018,352.35878603998566,0.40233135223388666,0,7.946014881134033,140
26,-75.51084899902344,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,7.952014684677124,79
27,-74.71354675292969,-0.3625439148891018,347.0228140940889,0.39674355321039906,0,7.95702052116394,139
28,-74.93621826171875,-12.586115190060807,-76.63860887987538,6.943992256203123e-05,0,7.96301531791687,79
29,-73.78694915771484,-12.669883471971842,-76.64692529942839,3.4651747096714474e-05,0,7.969014883041382,62
30,-74.25383758544922,-0.3625439148891018,341.6867373744025,0.4023314801315791,0,7.975014686584473,139
31,-72.63768005371094,-12.334842267591737,-76.63860887987538,6.943992256203123e-05,0,7.98001503944397,80
32,-74.93621826171875,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,7.985014915466309,61
33,-74.25383758544922,-0.3625439148891018,344.3547757342457,0.3939495769600398,0,7.9960291385650635,140
34,-74.93621826171875,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.006544828414917,79
35,-74.71354675292969,-0.3625439148891018,341.6867373744025,0.41071325540542597,0,8.023544788360596,140
36,-74.36157989501953,-12.669883471971842,-68.109361018287,3.4651747096714474e-05,0,8.029545307159424,79
37,-75.8628158569336,-0.3625439148891018,333.6827794555574,0.40512545638193836,0,8.040544748306274,140
38,-74.93621826171875,-12.083600449841468,-68.109361018287,3.4651747096714474e-05,0,8.040544748306274,79
39,-73.10457611083984,-0.3625439148891018,357.6947055989876,0.4107133833031184,0,8.040544748306274,140
40,-76.66011810302734,-12.502378012868574,-76.63860887987538,6.943992256203123e-05,0,8.040544748306274,80
41,-73.78694915771484,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.040544748306274,62
42,-73.81568145751953,-0.3750983523786999,-819.42590768449,-0.690668360903146,0,8.0515456199646,140
43,-74.36157989501953,-12.586115190060807,-76.63860887987538,6.943992256203123e-05,0,8.0515456199646,79
44,-74.93621826171875,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.054544925689697,61
45,-76.55237579345703,-0.3625439148891018,344.3547757342457,0.39674355321039906,0,8.059545040130615,140
46,-73.78694915771484,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.064545154571533,79
47,-74.71354675292969,-0.3625439148891018,349.69074768014247,0.4023314801315791,0,8.075545072555542,140
48,-74.36157989501953,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.082544803619385,79
49,-74.25383758544922,-0.3625439148891018,349.69074768014247,0.40791943263229763,0,8.082544803619385,140
50,-76.08547973632812,-12.586115190060807,-76.64692529942839,3.4651747096714474e-05,0,8.087544679641724,79
51,-73.56428527832031,-0.3625439148891018,347.0228140940889,0.4023314801315791,0,8.092559337615967,140
52,-74.93621826171875,-12.669883471971842,-76.63860887987538,6.943992256203123e-05,0,8.098559141159058,80
53,-74.93621826171875,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.104071378707886,62
54,-74.36157989501953,-12.502378012868574,-76.63860887987538,6.943992256203123e-05,0,8.131086349487305,63
55,-73.78694915771484,-12.251135376573073,-76.63860887987538,6.943992256203123e-05,0,8.137086391448975,62
56,-73.78694915771484,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.143086671829224,62
57,-73.84441375732422,-0.3917045887646963,525.2448900137096,0.9745371357894327,0,8.148086547851562,139
58,-74.36157989501953,-12.502378012868574,-68.45102834631687,4.0927261579781765e-07,0,8.154086589813232,139
59,-72.62421417236328,548.5120054800062,11.021813861589179,0.012398232041022082,0,8.154086589813232,140
34,-73.78694915771484,-12.670006253756581,136.78455288754773,0.5692796378298225,0,8.154086589813232,83
35,-71.48841094970703,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.154086589813232,59
36,-73.33442687988281,-0.3625439148891018,347.0228140940889,0.4067929609163911,0,8.154086589813232,148
37,5854.54052734375,-0.3917045887646963,610.6208078563212,0.9298337204199923,0,8.154086589813232,55
38,-74.36157989501953,-17.242674948647615,-0.8789641015027881,0.7152618593408987,0,8.154086589813232,150
39,-74.93621826171875,-12.334842267591737,-76.52187778148799,0.0005559286531120476,0,8.154086589813232,54
40,-74.93621826171875,-12.518861876742447,0.18214677766081874,-0.08870847736375252,0,8.15908670425415,67
41,-75.51084899902344,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.15908670425415,56
42,14.403189659118652,548.5004803631454,546.5211463160812,-0.25145709514617914,0,8.164086818695068,150
43,-72.63768005371094,-12.51072717423085,0.14997795005911027,-0.6839632476385303,0,8.170078754425049,79
44,-72.63768005371094,-12.334842267591737,8.720637652004369,0.03558543539838865,0,8.175086975097656,54
45,-74.36157989501953,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.180087089538574,59
46,-75.51084899902344,-12.41860973095754,2.3174447960627726,0.008897723358103347,0,8.186086893081665,65
47,-7.5891265869140625,-4.625619567377725,0.15943214748403986,0.5723476988350739,0,8.191100835800171,140
48,-72.06304931640625,-17.37669208523584,-0.3478407961665652,0.8583100566283973,0,8.191100835800171,85
49,-74.93621826171875,-12.251135376573073,-76.58860558876766,0.0002780325220053114,0,8.191100835800171,54
50,-76.08547973632812,-12.41860973095754,-74.52086865669115,0.008897723358103347,0,8.191100835800171,71
51,-74.93621826171875,-12.586115190060807,-544.0884560812264,0.008896358849597162,0,8.197100400924683,54
52,468.17181396484375,-0.7353708042501238,-1.982097046493436,-0.07152557586209694,0,8.2021005153656,150
53,-74.36157989501953,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.207616090774536,66
54,-73.78694915771484,-12.502378012868574,2.3174447960627726,0.008896358849597162,0,8.212616443634033,65
55,58.316890716552734,-0.4051798896398395,1092.7232564426956,-0.0022351742456905295,0,8.212616443634033,55
56,-470.9739074707031,-273.4327426878735,-1.3176941138226537,0.009113273335970005,0,8.212616443634033,150
57,-73.78694915771484,-15.366662591986822,-8.312449608638415,-1.1443602033978093,0,8.218616247177124,85
58,-74.36157989501953,-12.41860973095754,2.3174447960627726,0.008897040704169966,0,8.223616361618042,54
59,-3.9114701747894287,-2.492009798515937,0.17134198060375636,-0.8582359271258609,0,8.233616828918457,148
60,-74.93621826171875,-547.084881691262,-8.312849058711434,4.979483388123373e-05,0,8.239616394042969,149
61,-74.93531799316406,68.25028176535851,-271.68587548658246,0.0015934346841994793,0,8.239616394042969,54
62,-76.08547973632812,-12.334842267591737,17.258207662962374,0.0711872417014092,0,8.239616394042969,54
63,-77.23474884033203,-12.334842267591737,546.5888825710862,-0.010913936154821611,0,8.239616394042969,69
0,-76.08547973632812,-12.083600449841468,-544.0884560812264,0.008897040704169966,0,8.239616394042969,55
1,468.17181396484375,-0.7353708042501238,-1.9951426111219914,-0.07152557586209694,0,8.240611791610718,150
2,-74.36157989501953,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.240611791610718,77
3,-73.21231842041016,-12.502378012868574,8.720637652004369,0.03558816281667986,0,8.240611791610718,54
4,-74.36157989501953,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.240611791610718,58
5,1.5960369110107422,-343.4039273997768,-204.72748728934673,-0.17001293173279916,0,8.240611791610718,149
6,-73.21231842041016,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.240611791610718,69
7,14.403189659118652,548.5004803631454,546.5211463160812,0.6068499430966766,0,8.240611791610718,150
8,-74.93621826171875,-12.16736791320727,546.5888825710862,-0.011263182386755942,0,8.240611791610718,79
9,-73.21231842041016,-12.334842267591737,2.3174447960627726,0.008896631431554168,0,8.240611791610718,54
10,3747.01123046875,-3.3525566323078233,-17.159828348667357,-0.5722046580558525,0,8.240611791610718,150
11,-74.93621826171875,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.241611957550049,66
12,-72.87471771240234,-0.3625439148891018,347.0228140940889,0.39674355321039906,0,8.241611957550049,140
13,-74.36157989501953,-17.37669208523584,-0.3478407961665652,-0.7152528041842742,0,8.241611957550049,88
14,-74.36157989501953,-12.41860973095754,-76.58860558876766,0.0002780325220053114,0,8.241611957550049,54
15,-75.51084899902344,-12.334842267591737,-74.52086865669115,0.008897040704169966,0,8.241611957550049,71
16,-74.93621826171875,-12.16736791320727,-544.0884560812264,0.008897040704169966,0,8.241611957550049,54
17,-59.53602981567383,-0.625051370661822,341.68537531513715,0.035771516948557285,0,8.241611957550049,150
18,-235.60386657714844,-136.90605119336394,-0.5725621576857519,0.004529283748055945,0,8.241611957550049,55
19,-73.21231842041016,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.241611957550049,74
20,-73.78694915771484,-12.41860973095754,-1090.4945083893833,0.008895949576981364,0,8.241611957550049,64
21,58.321380615234375,-0.40582449400972104,1092.7251423709092,-0.0022351742456905295,0,8.242608308792114,54
22,-470.9739074707031,-273.4327426878735,-1.3280998700793132,0.009080804108663186,0,8.242608308792114,150
23,-76.08547973632812,-12.175747360743115,0.14997795005911027,-0.5051492792063071,0,8.242608308792114,82
24,-76.08547973632812,-12.334842267591737,-76.38850074727087,0.0011121300880212457,0,8.242608308792114,54
25,-73.78694915771484,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.242608308792114,72
26,-74.93621826171875,-12.586115190060807,8.720637652004369,0.03558680070625541,0,8.242608308792114,54
27,-73.78694915771484,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.247608423233032,59
28,7.085586071014404,-0.36435494621400716,-682.8581972513347,-0.6979332056289421,0,8.252616882324219,150
29,-74.36157989501953,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.25861668586731,69
30,-73.10457611083984,-0.3625439148891018,339.018803788349,0.40791943263229763,0,8.269616842269897,139
31,-72.06304931640625,-12.16736791320727,-76.64692529942839,3.4651747096714474e-05,0,8.275616645812988,79
32,-7532.0751953125,20.91428086714586,-24.32917954138247,0.14462261788139583,0,8.280616760253906,146
33,-75.51084899902344,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.286616325378418,72
34,-74.25383758544922,-0.3625439148891018,344.3547757342457,0.40512545638193836,0,8.291630744934082,139
35,-74.93621826171875,-12.16736791320727,-76.64692529942839,3.4651747096714474e-05,0,8.297630310058594,80
36,-75.39952087402344,-0.3604259291023481,172.26885538548228,0.1983717126563533,0,8.302630424499512,139
37,-75.51084899902344,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.30815839767456,80
38,-75.40310668945312,-0.3625439148891018,341.6867373744025,0.40512545638193836,0,8.313158988952637,139
39,-74.93621826171875,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.313158988952637,80
40,-75.8628158569336,-0.3625439148891018,336.3508178154006,0.4023314801315791,0,8.318158864974976,139
41,-74.36157989501953,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.324158191680908,80
42,-74.71354675292969,-0.3625439148891018,349.69074768014247,0.4023314801315791,0,8.334158897399902,139
43,-75.51084899902344,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.340158462524414,80
44,-74.25383758544922,-0.3625439148891018,347.0228140940889,0.4107133833031184,0,8.340158462524414,139
45,-74.36157989501953,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.350158929824829,79
46,-76.55237579345703,-0.3625439148891018,333.6827794555574,0.39674355321039906,0,8.355158805847168,139
47,-72.63768005371094,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.361158847808838,80
48,-74.71354675292969,-0.3625439148891018,339.018803788349,0.40512545638193836,0,8.366158962249756,139
49,-75.51084899902344,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.371158838272095,80
50,-73.10457611083984,-0.3625439148891018,347.0228140940889,0.3939495769600398,0,8.377159118652344,139
51,-74.93621826171875,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.382158994674683,80
52,-74.25383758544922,-0.3625439148891018,347.0228140940889,0.39674355321039906,0,8.388159275054932,139
53,-74.93621826171875,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.393172979354858,80
54,-73.81568145751953,-0.3750983523786999,-808.7539114058017,-0.690668360903146,0,8.399173021316528,139
55,-73.21231842041016,-12.083600449841468,-76.64692529942839,3.4651747096714474e-05,0,8.404173374176025,79
56,-74.25383758544922,-0.3625439148891018,349.69074768014247,0.3939495769600398,0,8.409689903259277,139
57,-75.51084899902344,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.419690370559692,80
58,-73.56428527832031,-0.3625439148891018,349.69074768014247,0.4023314801315791,0,8.425689697265625,139
59,-73.78694915771484,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.430689811706543,79
60,-74.71354675292969,-0.3625439148891018,344.3547757342457,0.3995375294607583,0,8.435689926147461,139
61,-74.36157989501953,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.435689926147461,79
62,-71.95530700683594,-0.3625439148891018,347.0228140940889,0.3995375294607583,0,8.44168996810913,139
63,-74.93621826171875,-12.16736791320727,-76.64692529942839,3.4651747096714474e-05,0,8.44168996810913,78
0,-72.4150161743164,-0.3625439148891018,352.35878603998566,0.4107133833031184,0,8.446690082550049,139
1,-76.08547973632812,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.457690000534058,79
2,-73.56428527832031,-0.3625439148891018,349.69074768014247,0.3939495769600398,0,8.457690000534058,139
3,-74.36157989501953,-12.16736791320727,-76.64692529942839,3.4651747096714474e-05,0,8.457690000534058,79
4,-73.56428527832031,-0.3625439148891018,349.69074768014247,0.3995375294607583,0,8.457690000534058,139
5,-74.93621826171875,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.463690519332886,79
6,-74.71354675292969,-0.3625439148891018,339.018803788349,0.39674355321039906,0,8.463690519332886,139
7,-72.63768005371094,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.463690519332886,79
8,-73.81568145751953,-0.3750983523786999,-830.0979039631783,-0.6794924559017089,0,8.463690519332886,139
9,-74.93621826171875,-12.502378012868574,-76.63860887987538,6.943992256203123e-05,0,8.463690519332886,79
10,-75.51084899902344,-12.586115190060807,-76.64692529942839,3.4651747096714474e-05,0,8.469690322875977,62
11,-73.33442687988281,-0.3625439148891018,349.69074768014247,0.4023314801315791,0,8.469690322875977,140
12,-71.48841094970703,-12.16736791320727,-76.64692529942839,3.4651747096714474e-05,0,8.469690322875977,79
13,-73.56428527832031,-0.3625439148891018,347.0228140940889,0.40512545638193836,0,8.469690322875977,139
14,-75.51084899902344,-12.669883471971842,-76.64692529942839,3.4651747096714474e-05,0,8.469690322875977,79
15,-74.71354675292969,-0.3625439148891018,341.6867373744025,0.40791943263229763,0,8.469690322875977,139
16,-74.93621826171875,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.469690322875977,79
17,-72.4150161743164,-0.3625439148891018,349.69074768014247,0.4107133833031184,0,8.469690322875977,140
18,-74.93621826171875,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.471690654754639,79
19,-74.26101684570312,-0.36671849557023956,688.5266164317726,0.793487259898029,0,8.472690105438232,140
20,-73.21231842041016,-11.999893558822803,-76.63860887987538,6.943992256203123e-05,0,8.472690105438232,80
21,-72.63768005371094,-12.334842267591737,-76.63860887987538,6.943992256203123e-05,0,8.472690105438232,62
22,-73.78694915771484,-12.083600449841468,-76.64692529942839,3.4651747096714474e-05,0,8.472690105438232,62
23,-75.17325592041016,-0.3625439148891018,341.6867373744025,0.3995375294607583,0,8.472690105438232,140
24,-73.21231842041016,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.472690105438232,79
25,-73.56428527832031,-0.3625439148891018,344.3547757342457,0.4023314801315791,0,8.473690271377563,140
26,-74.93621826171875,-12.083600449841468,-76.64692529942839,3.4651747096714474e-05,0,8.473690271377563,79
27,-74.71354675292969,-0.3625439148891018,344.3547757342457,0.391155626289219,0,8.473690271377563,140
28,-74.93621826171875,-12.16736791320727,-76.64692529942839,3.4651747096714474e-05,0,8.473690271377563,79
29,-74.71354675292969,-0.3625439148891018,341.6867373744025,0.3995375294607583,0,8.473690271377563,140
30,-72.63768005371094,-12.251135376573073,-76.63860887987538,6.943992256203123e-05,0,8.473690271377563,79
31,-73.21231842041016,-11.916126095457,-76.64692529942839,3.4651747096714474e-05,0,8.474690437316895,62
4,-76.66011810302734,-12.41860973095754,68.48375051049514,0.2847489668056368,0,8.474690437316895,84
5,-77.23474884033203,-12.502378012868574,-76.64692529942839,3.4651747096714474e-05,0,8.474690437316895,58
6,14.40408992767334,-823.6757945269345,546.5208843816071,0.3207474861710579,0,8.474690437316895,150
7,-72.06304931640625,-12.586115190060807,-76.64692529942839,3.4651747096714474e-05,0,8.474690437316895,68
8,14.4058837890625,-549.2402880918233,273.3179630013182,-1.0740013294707749,0,8.474690437316895,150
9,-73.78694915771484,1.785554104571929,-8.312204045068937,4.911271389573812e-05,0,8.474690437316895,79
10,-73.78694915771484,-12.083600449841468,2.3174447960627726,0.008896358849597162,0,8.474690437316895,55
11,468.17181396484375,-0.730091187506332,-1.9925028027500955,-0.07152557586209694,0,8.474690437316895,149
12,-74.36157989501953,-12.41860973095754,-76.64692529942839,3.4651747096714474e-05,0,8.474690437316895,77
13,-74.36157989501953,-12.334842267591737,8.720637652004369,0.03558680070625541,0,8.474690437316895,55
14,-74.36157989501953,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.475690364837646,59
15,-0.005755140911787748,548.5119007062166,-845.0397464912384,0.29502552081339667,0,8.475690364837646,149
16,-59.306182861328125,-0.4918024387734476,0.18239234123029743,-1.037116555835382,0,8.475690364837646,149
17,-74.93621826171875,-12.251135376573073,-76.64692529942839,3.4651747096714474e-05,0,8.475690364837646,78
18,-72.63768005371094,1.785554104571929,-8.31155903142644,4.802132129444469e-05,0,8.475690364837646,73
19,-72.06304931640625,-12.669883471971842,2.3174447960627726,0.008895676995024358,0,8.475690364837646,54
20,468.24365234375,-0.7353708042501238,-1.9925028027500955,-0.07152557586209694,0,8.475690364837646,149
21,-74.36157989501953,-12.334842267591737,-76.64692529942839,3.4651747096714474e-05,0,8.475690364837646,77
