packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
44,25.632171630859375,-0.0072347321547567844,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.26427960395813,0
45,25.54669761657715,-0.007244030479341745,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.483860969543457,500
46,25.557235717773438,-0.007240931037813425,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.547115087509155,500
47,25.582996368408203,-0.0072443485260009766,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.618396043777466,500
48,25.586509704589844,-0.007247368339449167,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.735540390014648,500
49,25.57714080810547,-0.007241884712129831,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.850831508636475,500
50,25.598217010498047,-0.007243951316922903,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,5.96832799911499,500
51,25.542015075683594,-0.007247368339449167,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.134160280227661,501
52,25.574798583984375,-0.00725102424621582,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.284777402877808,500
53,25.592361450195312,-0.007251659873872995,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.3696606159210205,500
54,25.636856079101562,-0.00725563382729888,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.485652446746826,500
55,25.605241775512695,-0.007255236152559519,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.7001612186431885,500
56,25.6169490814209,-0.007251819130033255,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.817036151885986,500
57,25.612266540527344,-0.00725865364074707,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,6.984591722488403,500
58,25.60992431640625,-0.007257381919771433,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.069042921066284,501
59,25.57714080810547,-0.0072597661055624485,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.185651779174805,500
60,25.593534469604492,-0.007265964988619089,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.268625736236572,501
61,25.567773818969727,-0.007250150199979544,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.401970386505127,500
62,25.565433502197266,-0.007238864898681641,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.519941329956055,500
63,25.582996368408203,-0.00723894452676177,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.650698900222778,500
0,25.571287155151367,-0.007233540061861277,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.765143394470215,500
1,25.588848114013672,-0.007235527038574219,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.868521213531494,500
2,25.623977661132812,-0.0072406926192343235,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.0006263256073,500
3,25.567773818969727,-0.007240931037813425,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.16580605506897,501
4,25.55957794189453,-0.007246494293212891,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.26672649383545,500
5,25.527963638305664,-0.0072458586655557156,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.400975465774536,501
6,25.60055923461914,-0.007239659782499075,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.551173448562622,500
7,25.633342742919922,-0.007229804992675781,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.599187135696411,500
8,25.62748908996582,-0.007229963783174753,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.685021162033081,500
9,25.55957794189453,-0.007231712341308594,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.818054437637329,500
10,25.593534469604492,-0.0072339377366006374,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.902487516403198,500
11,25.649736404418945,-0.0072367191314697266,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.983534336090088,500
12,25.587678909301758,-0.00723274564370513,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.0352201461792,501
13,25.547866821289062,-0.00722948694601655,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.199883937835693,500
14,25.606412887573242,-0.007242123130708933,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.367935419082642,501
15,25.61343765258789,-0.007240613456815481,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.43621277809143,500
16,25.626319885253906,-0.007244904991239309,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.550193786621094,500
17,25.6169490814209,-0.007249355316162109,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.601632595062256,500
18,25.564260482788086,-0.007242918014526367,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.685379981994629,500
19,25.585336685180664,-0.007244904991239309,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.751711130142212,500
20,25.571287155151367,-0.007246414665132761,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.86843466758728,500
