packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
29,29.808576434116098,-0.010642708211881966,0.6569353194152745,-0.6569353781498674,0.0,5,20,260,5,20,260,5.357587575912476,0
30,28.890411598110823,-0.010333815711533925,0.6376413039410379,-0.6376413609506109,0.0,5,20,260,5,20,260,5.627027750015259,250
31,28.04757912403743,-0.010039042663945853,0.6187083076362805,-0.6187083629531095,0.0,5,20,260,5,20,260,5.733682870864868,250
32,27.223898201365305,-0.009758028927605333,0.6001823011393723,-0.6001823547998408,0.0,5,20,260,5,20,260,5.819056034088135,250
33,26.35670668462078,-0.00947755906159864,0.5821066724356856,-0.5821067244800533,0.0,5,20,260,5,20,260,5.900695562362671,250
34,25.582389583217417,-0.009192295088695372,0.5645218453685336,-0.5645218958406703,0.0,5,20,260,5,20,260,5.998646020889282,250
35,24.73557843298453,-0.008911197358678112,0.5474649262390441,-0.5474649751861319,0.0,5,20,260,5,20,260,6.167864561080933,250
36,24.00291363367278,-0.008665954324286216,0.5309693815167037,-0.5309694289889108,0.0,5,20,260,5,20,260,6.33241605758667,250
37,23.28738685105152,-0.008461040446001261,0.5150647493914625,-0.5150647954415913,0.0,5,20,260,5,20,260,6.516383647918701,250
38,22.565037146153205,-0.008255079342291314,0.4997763875843776,-0.49977643226749047,0.0,5,20,260,5,20,260,6.659971237182617,250
39,21.94282928760808,-0.00800948910833235,0.48512525949969354,-0.48512530287271993,0.0,5,20,260,5,20,260,6.849634647369385,250
40,21.27864494810827,-0.007764762984538997,0.47112776045010474,-0.4711278025714325,0.0,5,20,260,5,20,260,7.051642656326294,250
41,20.720473344941514,-0.007534625047381883,0.457795585321899,-0.45779562625095427,0.0,5,20,260,5,20,260,7.265250205993652,250
42,20.186806351018934,-0.0073361635251628365,0.44513563867110695,-0.4451356784679263,0.0,5,20,260,5,20,260,7.41560959815979,250
43,19.595965082704176,-0.007156129507407613,0.43314998785904635,-0.4331500265838443,0.0,5,20,260,5,20,260,7.516474008560181,250
44,19.129225039513496,-0.0069847870741170295,0.42183585944923235,-0.421835897161969,0.0,5,20,260,5,20,260,7.666651964187622,249
45,18.653130721714792,-0.006808377771904355,0.41118567870096845,-0.41118571546092025,0.0,5,20,260,5,20,260,7.8145856857299805,250
46,18.129038084651558,-0.006622471310993464,0.4011871516115184,-0.401187187476856,0.0,5,20,260,5,20,260,7.880900621414185,250
47,17.731529246446396,-0.0064679603357339225,0.3918233885819753,-0.39182342360935246,0.0,5,20,260,5,20,260,8.062512636184692,250
48,17.362177486356153,-0.006341310388549592,0.3830730684151426,-0.3830731026593,0.0,5,20,260,5,20,260,8.282994747161865,250
49,17.046334624080274,-0.006214020567935155,0.37491064100014204,-0.3749106745135289,0.0,5,20,260,5,20,260,8.35230565071106,249
50,16.64573143317887,-0.006081133524859443,0.36730656670116923,-0.36730659953358685,0.0,5,20,260,5,20,260,8.433737993240356,250
51,16.267056493851207,-0.005953585595107445,0.3602275901497691,-0.3602276223480385,0.0,5,20,260,5,20,260,8.551180839538574,250
52,15.975660045813093,-0.005834406877049671,0.35363704584394695,-0.3536370774516048,0.0,5,20,260,5,20,260,8.648387670516968,250
53,15.702075013137744,-0.0057344584123588185,0.3474951926859154,-0.3474952237429392,0.0,5,20,260,5,20,260,8.71665358543396,249
54,15.405223843419257,-0.005641428225363773,0.34175957434561055,-0.3417596048881757,0.0,5,20,260,5,20,260,8.883042812347412,250
55,15.228516434212873,-0.005551446168847259,0.336385402121356,-0.3363854321816267,0.0,5,20,260,5,20,260,9.027966499328613,250
56,15.039885178912083,-0.005458276469234315,0.33132595678400395,-0.3313259863899608,0.0,5,20,260,5,20,260,9.101139307022095,250
57,14.837887149054897,-0.0053735941837198134,0.32653300573805116,-0.3265330349133552,0.0,5,20,260,5,20,260,9.230310678482056,252
58,14.618719517049295,-0.0052816744467133695,0.32195723171381757,-0.3219572604777127,0.0,5,20,260,5,20,260,9.316992044448853,255
59,14.412058878768244,-0.005171918682704799,0.31754866911971436,-0.3175486974869689,0.0,5,20,260,5,20,260,9.531319618225098,248
60,14.222424799919603,-0.0050640048165239634,0.3132571441335038,-0.3132571721143911,0.0,5,20,260,5,20,260,9.73178482055664,243
61,13.9664439865471,-0.004983754909181792,0.30903271459655035,-0.30903274219686877,0.0,5,20,260,5,20,260,9.88464903831482,249
62,13.677401062689214,-0.0049209715615462675,0.3048261057953514,-0.3048261330164827,0.0,5,20,260,5,20,260,10.111884593963623,250
63,13.514492915180188,-0.004854622764819534,0.3005891382697719,-0.3005891651087786,0.0,5,20,260,5,20,260,10.23065710067749,249
0,13.46151832593445,-0.004776033987636084,0.2962751438767267,-0.29627517032648654,0.0,5,20,260,5,20,260,10.349838733673096,250
1,13.336569166912575,-0.004685173121039021,0.2918393664606021,-0.29183939250997826,0.0,5,20,260,5,20,260,10.531115293502808,250
2,13.073852089548515,-0.0045977718512332875,0.28723934363623227,-0.28723936927027727,0.0,5,20,260,5,20,260,10.816158294677734,250
3,12.720377761615842,-0.004518707954628517,0.2824352663752134,-0.2824352915754058,0.0,5,20,260,5,20,260,10.999706983566284,250
4,12.503040871703895,-0.004444833138643894,0.277390313299952,-0.27739033804446267,0.0,5,20,260,5,20,260,11.133804321289062,249
5,12.30644442395376,-0.004347983712946134,0.27207095683006016,-0.2720709810940455,0.0,5,20,260,5,20,260,11.24874997138977,250
6,12.077480993752523,-0.004214489858020032,0.2664472385902521,-0.2664472623461729,0.0,5,20,260,5,20,260,11.351358652114868,250
7,11.788960364297914,-0.004072407994831487,0.26049301177529693,-0.26049303499325827,0.0,5,20,260,5,20,260,11.54806137084961,250
8,11.493099734309421,-0.003961798734616507,0.2541861484731565,-0.2541861711212664,0.0,5,20,260,5,20,260,11.651884078979492,250
9,11.13346722426017,-0.0038705425843307876,0.24750871026938928,-0.24750873231413267,0.0,5,20,260,5,20,260,11.681049585342407,249
10,10.815815559690444,-0.003773765106664255,0.2404470807912558,-0.24044710219788035,0.0,5,20,260,5,20,260,11.899519205093384,250
11,10.52415541770069,-0.0036513769269800023,0.2329920591956704,-0.23299207992858062,0.0,5,20,260,5,20,260,12.014845609664917,250
12,10.284684434038184,-0.003510650643521881,0.22513891395806346,-0.2251389339812202,0.0,5,20,260,5,20,260,12.256823539733887,250
13,9.80800477902445,-0.003364992867475313,0.2168873966761654,-0.21688741595348623,0.0,5,20,260,5,20,260,12.350310564041138,250
14,9.428379606075858,-0.003216685111212144,0.20824171596048785,-0.20824173445624455,0.0,5,20,260,5,20,260,12.54809832572937,249
15,8.995190762231955,-0.00309378176321665,0.19921047183865687,-0.19921048951786774,0.0,5,20,260,5,20,260,12.73326826095581,260
16,8.469689626559042,-0.0029581951782753583,0.18980655145059527,-0.18980656827940748,0.0,5,20,260,5,20,260,12.912882804870605,240
17,8.04985894833374,-0.0027878216558873308,0.1800469871527423,-0.18004700309880112,0.0,5,20,260,5,20,260,13.098796367645264,250
