packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
56,25.574156244395343,0.0009901868832553398,0.6569353194152745,-0.6569353781498674,0.0,5,20,260,5,20,260,5.531463623046875,0
57,24.84266273781207,0.0009573463441149784,0.6376413039410379,-0.6376413609506109,0.0,5,20,260,5,20,260,5.55873703956604,501
58,24.103884591040366,0.0009332266196120555,0.6187083076362805,-0.6187083629531095,0.0,5,20,260,5,20,260,5.675504446029663,500
59,23.39945166884773,0.0009164832243482173,0.6001823011393723,-0.6001823547998408,0.0,5,20,260,5,20,260,5.842844724655151,500
60,22.714361110181258,0.0008823911970125413,0.5821066724356856,-0.5821067244800533,0.0,5,20,260,5,20,260,5.940579891204834,500
61,22.023598468710684,0.0008760190671729842,0.5645218453685336,-0.5645218958406703,0.0,5,20,260,5,20,260,6.057430744171143,501
62,21.335093563503005,0.0008642901615547098,0.5474649262390441,-0.5474649751861319,0.0,5,20,260,5,20,260,6.240188837051392,500
63,20.691079381537953,0.0008208817904886815,0.5309693815167037,-0.5309694289889108,0.0,5,20,260,5,20,260,6.391092777252197,501
0,20.036672586518677,0.0008094415017398799,0.5150647493914625,-0.5150647954415913,0.0,5,20,260,5,20,260,6.424509763717651,500
1,19.428063438820143,0.0007909652380175482,0.4997763875843776,-0.49977643226749047,0.0,5,20,260,5,20,260,6.573481559753418,500
2,18.904676604830737,0.0007540477339084368,0.48512525949969354,-0.48512530287271993,0.0,5,20,260,5,20,260,6.67413854598999,500
3,18.40653326236264,0.0007457238201212492,0.47112776045010474,-0.4711278025714325,0.0,5,20,260,5,20,260,6.791474103927612,500
4,17.904082243168496,0.0007219010578719812,0.457795585321899,-0.45779562625095427,0.0,5,20,260,5,20,260,6.9066548347473145,500
5,17.345380960175966,0.0006959934832273592,0.44513563867110695,-0.4451356784679263,0.0,5,20,260,5,20,260,7.0416059494018555,500
6,16.895621704612005,0.0006807855156130642,0.43314998785904635,-0.4331500265838443,0.0,5,20,260,5,20,260,7.2082200050354,500
7,16.41961210494583,0.0006538304662740921,0.42183585944923235,-0.421835897161969,0.0,5,20,260,5,20,260,7.374106168746948,500
8,16.021270470055452,0.0006235582036901473,0.41118567870096845,-0.41118571546092025,0.0,5,20,260,5,20,260,7.5417256355285645,500
9,15.726303366406054,0.0005956419948139833,0.4011871516115184,-0.401187187476856,0.0,5,20,260,5,20,260,7.707453966140747,500
10,15.354069014749594,0.0005921833647828465,0.3918233885819753,-0.39182342360935246,0.0,5,20,260,5,20,260,7.8408544063568115,500
11,14.934400821366069,0.0005746381795738089,0.3830730684151426,-0.3830731026593,0.0,5,20,260,5,20,260,8.039292812347412,500
12,14.583783082723574,0.0005603193454211708,0.37491064100014204,-0.3749106745135289,0.0,5,20,260,5,20,260,8.20618987083435,500
13,14.30896525462781,0.0005455110213926907,0.36730656670116923,-0.36730659953358685,0.0,5,20,260,5,20,260,8.324110746383667,507
14,14.003237661051726,0.0005083518523423025,0.3602275901497691,-0.3602276223480385,0.0,5,20,260,5,20,260,8.408957481384277,492
15,13.718596391104505,0.0005081215411578382,0.35363704584394695,-0.3536370774516048,0.0,5,20,260,5,20,260,8.574356079101562,500
16,13.533047538814808,0.0005100283321519926,0.3474951926859154,-0.3474952237429392,0.0,5,20,260,5,20,260,8.658216714859009,499
