package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,total_runtime,time_delta
16,-265.1644666912034,-17.71158022165764,546.5888825710863,-0.01135049414457967,0.2210726961493492,8.29373574256897,0
17,-257.27308820933104,-17.862416825664695,-72.4447236279957,-0.5722046580558526,-0.13620592653751373,8.29373574256897,54
18,-261.2187643535435,16.793724171293434,-67.77115777367726,0.0005647962098009884,0.028616341296583414,8.298735857009888,139
19,-253.32738587167114,-18.0299517523963,4.451821951079182,0.017792035045260945,0.001710759534034878,8.303737163543701,54
20,-259.2459262814373,-17.862416825664695,-76.63860887987539,6.943992256203124e-05,11.587151129788253,8.30874514579773,60
21,-251.3545477995649,-17.94618510757573,-76.6469252994284,3.465174709671448e-05,-8.475778031424852,8.313745737075806,62
22,-256.50860625319183,-0.36254391488910187,347.022814094089,0.5867334778031363,1.70401472132653,8.319746255874634,140
23,-263.1916286190972,-17.862416825664695,-76.63860887987539,6.943992256203124e-05,12.660034735745285,8.325736999511719,80
24,-257.27308820933104,-17.862416825664695,-76.6469252994284,3.465174709671448e-05,-7.134673523978563,8.330745458602905,62
25,-258.08689242694527,-0.36254391488910187,349.6907476801425,0.5867334778031363,1.7375423340126872,8.335865497589111,139
26,-255.30022394377738,-17.94618510757573,-76.63860887987539,6.943992256203124e-05,11.587151129788253,8.3408682346344,79
27,-255.30022394377738,-18.113659461960196,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.3408682346344,61
28,-251.77377392537892,-0.36254391488910187,347.022814094089,0.5979093828045734,1.7375423340126872,8.3408682346344,140
29,-257.27308820933104,-17.778710753191262,-76.63860887987539,6.943992256203124e-05,12.660034735745285,8.3408682346344,80
30,-259.2459262814373,-17.611174189369194,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.3408682346344,62
31,-262.8217247547582,-0.36254391488910187,339.01880378834903,0.5895274796330341,1.8389633623883128,8.3408682346344,139
32,-255.30022394377738,-17.862416825664695,-76.63860887987539,6.943992256203124e-05,13.1964765387238,8.3408682346344,79
33,-259.2459262814373,-17.94618510757573,-76.6469252994284,3.465174709671448e-05,-8.207557129935594,8.3408682346344,61
34,-256.50860625319183,-0.36254391488910187,349.6907476801425,0.5811455764614948,1.8716527847573161,8.3408682346344,139
35,-263.1916286190972,-18.113659461960196,-76.63860887987539,6.943992256203124e-05,13.1964765387238,8.347867965698242,80
36,-263.1916286190972,-18.0299517523963,-76.6469252994284,3.465174709671448e-05,-6.598231721000047,8.347867965698242,62
37,-250.26948424056172,-0.37509835237869993,-776.7380797304213,0.035763331496241335,6.950170973141212,8.347867965698242,140
38,-255.30022394377738,-17.862416825664695,-76.63860887987539,6.943992256203124e-05,12.660034735745285,8.347867965698242,79
39,-257.27308820933104,-18.0299517523963,-76.6469252994284,3.465174709671448e-05,-7.9393362284463365,8.347867965698242,61
40,-265.97829710226506,-0.36254391488910187,344.3547757342458,0.5951153809746756,1.7375423340126872,8.347867965698242,139
41,-251.3545477995649,-18.2811943886918,-76.63860887987539,6.943992256203124e-05,11.050709326809738,8.354868173599243,80
42,-255.30022394377738,-18.364931565884035,-76.6469252994284,3.465174709671448e-05,-7.9393362284463365,8.375868320465088,62
43,-259.6651786006987,-0.36254391488910187,349.6907476801425,0.5951153809746756,1.7375423340126872,8.380879163742065,139
44,-261.2187643535435,-18.113659461960196,-76.63860887987539,6.943992256203124e-05,-13.73290524497861,8.38687014579773,79
45,-261.2187643535435,-18.113659461960196,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.397382259368896,61
46,-256.50860625319183,-0.36254391488910187,347.022814094089,0.5895274796330341,1.8716527847573161,8.403382539749146,139
47,-261.2187643535435,-18.113659461960196,-76.63860887987539,6.943992256203124e-05,13.1964765387238,8.409382581710815,80
48,-259.2459262814373,-18.113659461960196,-76.63860887987539,6.943992256203124e-05,12.660034735745285,8.409382581710815,62
49,-259.2459262814373,-18.44869984779507,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.415383338928223,62
50,-258.8760224170983,-0.36254391488910187,349.6907476801425,0.5923214303038549,1.7375423340126872,8.421374082565308,139
51,-261.2187643535435,-17.94618510757573,-76.63860887987539,6.943992256203124e-05,11.587151129788253,8.42638349533081,80
52,-253.32738587167114,-18.2811943886918,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.432382583618164,62
53,-259.6651786006987,-0.36254391488910187,347.022814094089,0.5979093828045734,1.6704871086403728,8.432382583618164,139
54,-257.27308820933104,-17.94618510757573,-76.6469252994284,3.465174709671448e-05,-6.866452622489305,8.438373804092407,79
55,-259.73914889618754,-0.37509835237869993,-787.4100760091096,0.0804668140119702,6.81605888530612,8.443382263183594,140
56,-259.2459262814373,-17.862416825664695,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.44838261604309,79
57,-258.8760224170983,-0.36254391488910187,352.3587860399857,0.5951153809746756,1.70401472132653,8.454373836517334,139
58,-259.2459262814373,-18.0299517523963,-76.63860887987539,6.943992256203124e-05,12.123592932766769,8.459373712539673,79
59,-259.2459262814373,-18.197426106780767,-76.6469252994284,3.465174709671448e-05,-7.134673523978563,8.471373558044434,62
60,-258.8760224170983,-0.36254391488910187,347.022814094089,0.5867334778031363,1.8045975593850017,8.47637391090393,139
61,-255.30022394377738,-17.94618510757573,-76.6469252994284,3.465174709671448e-05,-8.207557129935594,8.509893417358398,79
62,-256.50860625319183,-0.36254391488910187,349.6907476801425,0.6007033334753942,1.7710699466988444,8.514894247055054,139
63,-255.30022394377738,-18.197426106780767,-76.63860887987539,6.943992256203124e-05,11.050709326809738,8.519901990890503,80
0,-257.27308820933104,-18.113659461960196,-76.6469252994284,3.465174709671448e-05,-6.866452622489305,8.519901990890503,62
1,-250.19548775162548,-0.36254391488910187,357.69470559898764,0.5867334778031363,1.7710699466988444,8.519901990890503,139
2,-259.2459262814373,-18.197426106780767,-76.6469252994284,3.465174709671448e-05,-7.671115326957079,8.519901990890503,79
3,-252.56293010897934,-0.36254391488910187,355.0267720129341,0.5895274796330341,1.8381251720711589,8.519901990890503,139
4,-259.2459262814373,-18.2811943886918,-76.58860558876768,0.0002778961061267182,-4.2915090489259455,8.519901990890503,80
5,-257.27308820933104,-17.862416825664695,-76.6469252994284,3.465174709671448e-05,-8.207557129935594,8.52490234375,61
6,-258.08689242694527,-0.36254391488910187,344.3547757342458,0.5895274796330341,1.7375423340126872,8.530902624130249,139
