packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
0,26.573143998740356,-0.002939160164653268,0.6473458810908722,-0.6473459389681024,0.0,5,20,260,5,20,260,5.4999518394470215,0
1,24.99692424827649,-0.0027605728677974925,0.6094739968044286,-0.6094740512956489,0.0,5,20,260,5,20,260,5.655657768249512,501
2,23.470702638541056,-0.0025846746541381567,0.5733155826781551,-0.5733156339365618,0.0,5,20,260,5,20,260,5.707122325897217,500
3,22.136278530597252,-0.0024304429467575553,0.5391935072766374,-0.5391935554842945,0.0,5,20,260,5,20,260,5.790559530258179,500
4,20.82095661053888,-0.0022879524486886954,0.5073751479659246,-0.5073751933288027,0.0,5,20,260,5,20,260,6.023032903671265,500
5,19.541919840549877,-0.0021472330366214556,0.4780631909507813,-0.4780632336929733,0.0,5,20,260,5,20,260,6.123849868774414,506
6,18.465365567262005,-0.0020301894572654247,0.451388806580482,-0.4513888469378106,0.0,5,20,260,5,20,260,6.190759658813477,494
7,17.515349940600018,-0.0019121551364652068,0.42740742059507847,-0.4274074588083244,0.0,5,20,260,5,20,260,6.3405702114105225,505
8,16.64109910754916,-0.0018034363086141653,0.40609720784901965,-0.40609724415701526,0.0,5,20,260,5,20,260,6.457197427749634,496
9,15.862117902339193,-0.0017302216017515656,0.38736033726701596,-0.3873603718998502,0.0,5,20,260,5,20,260,6.624096393585205,501
10,15.211824460903205,-0.0016508336305448732,0.3710268988694193,-0.37102693204199455,0.0,5,20,260,5,20,260,6.707345008850098,499
11,14.606040370113382,-0.001582848690837498,0.3568613491354384,-0.35686138104160253,0.0,5,20,260,5,20,260,7.006681203842163,500
12,14.137672520135771,-0.0015406654932776428,0.34457122308555316,-0.3445712538930104,0.0,5,20,260,5,20,260,7.156632900238037,499
13,13.692670442694665,-0.0014870824020226483,0.3338177833244666,-0.33381781317064046,0.0,5,20,260,5,20,260,7.307312965393066,501
14,13.358085371957179,-0.0014439223778024346,0.3242282105825578,-0.3242282395715429,0.0,5,20,260,5,20,260,7.407174825668335,499
15,12.953819433176042,-0.0014091855236905294,0.3154088892491941,-0.3154089174498968,0.0,5,20,260,5,20,260,7.539146661758423,501
16,12.519363667469158,-0.0013714346244470116,0.30695930668504134,-0.30695933413056276,0.0,5,20,260,5,20,260,7.64068078994751,500
17,12.191416699551937,-0.001336727485763962,0.29848606781495307,-0.2984860945032252,0.0,5,20,260,5,20,260,7.80463719367981,501
18,11.854126287190557,-0.0013018922751358464,0.2896165270900594,-0.28961655298570066,0.0,5,20,260,5,20,260,8.021265029907227,499
19,11.44767159281917,-0.0012680864360326673,0.2800115581786945,-0.28001158321600594,0.0,5,20,260,5,20,260,8.140671491622925,500
20,11.073655468351674,-0.0012166062448663046,0.26937701688432636,-0.2693770409713132,0.0,5,20,260,5,20,260,8.290160894393921,499
21,10.553041303435904,-0.0011678266411411847,0.25747350338543606,-0.2574735264087019,0.0,5,20,260,5,20,260,8.423988342285156,501
22,10.003433625452274,-0.0011126913977324252,0.2441240940010635,-0.2441241158313961,0.0,5,20,260,5,20,260,8.557561159133911,500
23,9.382264186124983,-0.001042539094736444,0.22921978789774222,-0.2292198083961861,0.0,5,20,260,5,20,260,8.707290172576904,501
24,8.743014733739722,-0.0009823065496349448,0.21272249768773477,-0.21272251671193151,0.0,5,20,260,5,20,260,8.773995161056519,500
25,7.969462337321495,-0.0009005373868342221,0.19466550167423,-0.1946655190847984,0.0,5,20,260,5,20,260,8.972764730453491,501
26,7.183607929868632,-0.0008011801798335614,0.17515136636754394,-0.17515138203427472,0.0,5,20,260,5,20,260,9.172825813293457,499
27,6.311127814632278,-0.000714603155791347,0.15434743757605282,-0.15434745138370037,0.0,5,20,260,5,20,260,9.341617584228516,500
28,5.403013670033926,-0.0006154574833008178,0.1324790836891142,-0.13247909554258452,0.0,5,20,260,5,20,260,9.457366466522217,499
