packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
6,28.612071990966797,0.0018150806427001953,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.49641227722168,0
7,28.609729766845703,0.0018067359924316406,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.599842548370361,500
8,28.620264053344727,0.0017920335521921515,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.717134237289429,501
9,28.619096755981445,0.0017876625061035156,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,7.792902231216431,500
10,28.608558654785156,0.0017783641815185547,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.065811157226562,500
11,28.637828826904297,0.0017691453685984015,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.199705839157104,501
12,28.603872299194336,0.0017650127410888672,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.316086053848267,500
13,28.598018646240234,0.0017539659747853875,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.46613073348999,501
14,28.588651657104492,0.0017440319061279297,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.550771951675415,500
15,28.569915771484375,0.001741170883178711,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.683743953704834,500
16,28.57928466796875,0.0017364025115966797,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.767529010772705,500
17,28.57343292236328,0.0017371177673339844,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.917412519454956,500
18,28.547670364379883,0.001743872999213636,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,8.984117031097412,501
19,28.5605525970459,0.001753727556206286,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.116873264312744,500
20,28.574602127075195,0.0017518997192382812,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.201135396957397,500
21,28.60504722595215,0.0017493566265329719,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.267604112625122,500
22,28.626121520996094,0.0017539659747853875,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.400848627090454,500
23,28.623779296875,0.0017503103008493781,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.50076961517334,500
24,28.628463745117188,0.0017548402538523078,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.681522130966187,500
25,28.585140228271484,0.0017543634166941047,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.76752758026123,500
26,28.571088790893555,0.0017468929290771484,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,9.949458122253418,501
27,28.581626892089844,0.00174824392888695,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.049772500991821,500
28,28.571088790893555,0.0017475286731496453,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.134781122207642,501
29,28.550012588500977,0.0017397403717041016,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.284189939498901,500
30,28.571088790893555,0.0017391840228810906,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.433355808258057,500
31,28.54181671142578,0.0017361640930175781,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.516011714935303,500
32,28.51605796813965,0.0017306009540334344,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.600695133209229,500
33,28.523082733154297,0.0017260710010305047,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.765350580215454,501
34,28.5148868560791,0.0017210642108693719,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.884310722351074,500
35,28.505521774291992,0.0017071565380319953,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,10.951822280883789,500
36,28.509033203125,0.0016956329345703125,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.017340898513794,500
37,28.483272552490234,0.0016889572143554688,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.101574659347534,500
38,28.49030113220215,0.0016778310528025031,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.234285831451416,500
39,28.520742416381836,0.0016667047748342156,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.317640542984009,500
40,28.544158935546875,0.0016547838458791375,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.400913715362549,501
41,28.510204315185547,0.0016322135925292969,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.465961933135986,500
42,28.520742416381836,0.0016215642681345344,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.665988683700562,500
43,28.561723709106445,0.001619100570678711,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.717472314834595,500
44,28.527767181396484,0.0016050338745117188,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.882772207260132,500
45,28.483272552490234,0.0015995502471923828,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,11.99944543838501,507
46,28.533620834350586,0.0015924772014841437,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.11784315109253,493
47,28.565235137939453,0.0015837351093068719,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.184186458587646,501
48,28.59567642211914,0.0015838146209716797,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.350115299224854,500
49,28.518400192260742,0.0015837351093068719,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.465855360031128,501
50,28.486783981323242,0.0015855630626901984,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.616983890533447,500
51,28.49146842956543,0.0015861192950978875,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.717829942703247,501
52,28.518400192260742,0.001591285108588636,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.89985179901123,500
53,28.51605796813965,0.0015921592712402344,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,12.965952634811401,501
54,28.51605796813965,0.0015912055969238281,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.01766586303711,500
55,28.506689071655273,0.0015916029224172235,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.184146404266357,501
56,28.505521774291992,0.0015869935741648078,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.317634344100952,499
57,28.499664306640625,0.001589695573784411,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.401188850402832,501
58,28.47039031982422,0.001603206037543714,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.534846782684326,499
59,28.500835418701172,0.0015986760845407844,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.666017532348633,500
60,28.49146842956543,0.0016028085956349969,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.783591985702515,499
61,28.50786018371582,0.001608769060112536,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,13.884174823760986,501
62,28.498493194580078,0.001595099805854261,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.0012366771698,500
63,28.492643356323242,0.0015865167370066047,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.250573635101318,501
0,28.511371612548828,0.0015816688537597656,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.350203275680542,500
1,28.482101440429688,0.001574436784721911,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.48419713973999,501
2,28.45868492126465,0.0015691915759816766,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.633469343185425,500
3,28.454002380371094,0.0015684763202443719,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.68428659439087,501
4,28.49146842956543,0.0015619596233591437,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.833044290542603,500
5,28.482101440429688,0.0015501180896535516,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,14.934292316436768,501
6,28.455169677734375,0.001545508741401136,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,15.082639932632446,499
7,28.43409538269043,0.001534064649604261,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,15.184634685516357,501
8,28.463369369506836,0.001525322557426989,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,15.251056671142578,499
9,28.46805191040039,0.001522620557807386,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,15.334587574005127,500
10,28.5031795501709,0.0015103021869435906,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,15.434371709823608,499
11,28.477418899536133,0.001500288606621325,0.6666666865348816,-0.6666667461395264,0.0,5,20,260,5,20,260,15.551055669784546,501
