packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
16,25.70799781516379,-0.012984260949986086,0.6569353194152745,-0.6569353781498674,0.0,5,20,260,5,20,260,5.675764799118042,0
17,25.033726935521642,-0.012598138969884409,0.6376413039410379,-0.6376413609506109,0.0,5,20,260,5,20,260,5.795757293701172,250
18,24.296213852749776,-0.012225872009258695,0.6187083076362805,-0.6187083629531095,0.0,5,20,260,5,20,260,5.947407960891724,250
19,23.54796392978651,-0.01186394301007023,0.6001823011393723,-0.6001823547998408,0.0,5,20,260,5,20,260,6.075826644897461,250
20,22.79377512648321,-0.011507423740909286,0.5821066724356856,-0.5821067244800533,0.0,5,20,260,5,20,260,6.280306577682495,250
21,22.159386873961967,-0.011155570534845954,0.5645218453685336,-0.5645218958406703,0.0,5,20,260,5,20,260,6.415844678878784,250
22,21.484095670882834,-0.010817252437159908,0.5474649262390441,-0.5474649751861319,0.0,5,20,260,5,20,260,6.69173002243042,250
23,20.79523214854989,-0.010489124482086054,0.5309693815167037,-0.5309694289889108,0.0,5,20,260,5,20,260,6.880534887313843,250
24,20.17922798079506,-0.010179552099102433,0.5150647493914625,-0.5150647954415913,0.0,5,20,260,5,20,260,7.0631561279296875,250
25,19.613711960377156,-0.009882568692216617,0.4997763875843776,-0.49977643226749047,0.0,5,20,260,5,20,260,7.19858193397522,249
26,19.00527398100169,-0.009596304245878994,0.48512525949969354,-0.48512530287271993,0.0,5,20,260,5,20,260,7.361762046813965,250
27,18.47999107358961,-0.00932928016833484,0.47112776045010474,-0.4711278025714325,0.0,5,20,260,5,20,260,7.500135660171509,250
28,17.908576458809694,-0.009071360931046457,0.457795585321899,-0.45779562625095427,0.0,5,20,260,5,20,260,7.59650993347168,250
29,17.406484364582475,-0.008813714847740295,0.44513563867110695,-0.4451356784679263,0.0,5,20,260,5,20,260,7.698220491409302,249
30,17.02216304424271,-0.008571487736470111,0.43314998785904635,-0.4331500265838443,0.0,5,20,260,5,20,260,7.795541763305664,250
31,16.531289906173814,-0.00835404397199249,0.42183585944923235,-0.421835897161969,0.0,5,20,260,5,20,260,7.927268028259277,250
32,16.118585112602588,-0.00815259694080065,0.41118567870096845,-0.41118571546092025,0.0,5,20,260,5,20,260,8.1475248336792,250
33,15.773978693945931,-0.007956088993339015,0.4011871516115184,-0.401187187476856,0.0,5,20,260,5,20,260,8.359646797180176,249
34,15.358254823986258,-0.007770683301121472,0.3918233885819753,-0.39182342360935246,0.0,5,20,260,5,20,260,8.514298439025879,250
35,14.956454349596754,-0.007599682534750244,0.3830730684151426,-0.3830731026593,0.0,5,20,260,5,20,260,8.632582187652588,250
36,14.638273426666956,-0.007435783438673469,0.37491064100014204,-0.3749106745135289,0.0,5,20,260,5,20,260,8.766773462295532,250
37,14.40540907050858,-0.007296546549920509,0.36730656670116923,-0.36730659953358685,0.0,5,20,260,5,20,260,8.84654951095581,249
38,14.12199977221867,-0.007174418709390097,0.3602275901497691,-0.3602276223480385,0.0,5,20,260,5,20,260,9.06244683265686,250
39,13.817520482586213,-0.0070489740406831205,0.35363704584394695,-0.3536370774516048,0.0,5,20,260,5,20,260,9.19822907447815,250
40,13.559668404188361,-0.00692325183381867,0.3474951926859154,-0.3474952237429392,0.0,5,20,260,5,20,260,9.364062786102295,250
41,13.429014726010502,-0.006802792097591538,0.34175957434561055,-0.3417596048881757,0.0,5,20,260,5,20,260,9.515212535858154,249
42,13.219775774080547,-0.006699089974259695,0.336385402121356,-0.3363854321816267,0.0,5,20,260,5,20,260,9.66331958770752,250
43,13.075879703888008,-0.006608989647379333,0.33132595678400395,-0.3313259863899608,0.0,5,20,260,5,20,260,9.864867210388184,250
44,12.778122819694723,-0.006520669890240472,0.32653300573805116,-0.3265330349133552,0.0,5,20,260,5,20,260,9.98264193534851,256
45,12.59360222372498,-0.006431772059136333,0.32195723171381757,-0.3219572604777127,0.0,5,20,260,5,20,260,10.163071632385254,244
46,12.3811752019879,-0.006341686759927471,0.31754866911971436,-0.3175486974869689,0.0,5,20,260,5,20,260,10.331804513931274,255
47,12.250654061647845,-0.006246032106682386,0.3132571441335038,-0.3132571721143911,0.0,5,20,260,5,20,260,10.49503493309021,244
48,12.077819939704533,-0.006159721282362405,0.30903271459655035,-0.30903274219686877,0.0,5,20,260,5,20,260,10.629477262496948,250
49,11.985507514590967,-0.0060883622679927,0.3048261057953514,-0.3048261330164827,0.0,5,20,260,5,20,260,10.729445934295654,250
