packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
53,24.580740956430944,-0.002576804054479501,0.6569353194152745,-0.6569353781498674,0.0,5,20,260,5,20,260,5.30024266242981,0
54,23.877273534172033,-0.0025109131805435333,0.6376413039410379,-0.6376413609506109,0.0,5,20,260,5,20,260,5.492011547088623,501
55,23.168309839110776,-0.0024363617099598654,0.6187083076362805,-0.6187083629531095,0.0,5,20,260,5,20,260,5.571422815322876,500
56,22.513813816184324,-0.002368502199639265,0.6001823011393723,-0.6001823547998408,0.0,5,20,260,5,20,260,5.696120500564575,500
57,21.81618727681729,-0.0023003083328868496,0.5821066724356856,-0.5821067244800533,0.0,5,20,260,5,20,260,5.835630416870117,500
58,21.150223991519013,-0.0022313725685490934,0.5645218453685336,-0.5645218958406703,0.0,5,20,260,5,20,260,6.0066468715667725,500
59,20.473091441737875,-0.0021668529776326137,0.5474649262390441,-0.5474649751861319,0.0,5,20,260,5,20,260,6.20852255821228,500
60,19.836570483549583,-0.0021086929762796497,0.5309693815167037,-0.5309694289889108,0.0,5,20,260,5,20,260,6.366569757461548,500
61,19.288510080651513,-0.0020482719260021902,0.5150647493914625,-0.5150647954415913,0.0,5,20,260,5,20,260,6.537971019744873,501
62,18.699842044443407,-0.0019782273724428044,0.4997763875843776,-0.49977643226749047,0.0,5,20,260,5,20,260,6.817480802536011,500
63,18.12858487497038,-0.0019195141302660412,0.48512525949969354,-0.48512530287271993,0.0,5,20,260,5,20,260,6.926184892654419,500
0,17.630930508763498,-0.0018619184189589588,0.47112776045010474,-0.4711278025714325,0.0,5,20,260,5,20,260,7.156498432159424,500
1,17.126267761940756,-0.0018045901853998205,0.457795585321899,-0.45779562625095427,0.0,5,20,260,5,20,260,7.340149641036987,500
2,16.644630058920896,-0.0017608621687054552,0.44513563867110695,-0.4451356784679263,0.0,5,20,260,5,20,260,7.4183030128479,500
3,16.23345648639522,-0.0017023086270357714,0.43314998785904635,-0.4331500265838443,0.0,5,20,260,5,20,260,7.543704032897949,500
4,15.831328146872643,-0.0016447009029849071,0.42183585944923235,-0.421835897161969,0.0,5,20,260,5,20,260,7.668344497680664,500
5,15.406104455624227,-0.001611243693741445,0.41118567870096845,-0.41118571546092025,0.0,5,20,260,5,20,260,7.825136184692383,500
6,15.008352598933122,-0.0015701695602896662,0.4011871516115184,-0.401187187476856,0.0,5,20,260,5,20,260,8.010385751724243,500
7,14.652350220283754,-0.001524839042642205,0.3918233885819753,-0.39182342360935246,0.0,5,20,260,5,20,260,8.163524150848389,500
8,14.35870735433034,-0.0014922039305752617,0.3830730684151426,-0.3830731026593,0.0,5,20,260,5,20,260,8.330657243728638,500
9,14.03531115074521,-0.0014528327092580067,0.37491064100014204,-0.3749106745135289,0.0,5,20,260,5,20,260,8.518134593963623,500
10,13.770258114536984,-0.001419402655142869,0.36730656670116923,-0.36730659953358685,0.0,5,20,260,5,20,260,8.611021995544434,500
11,13.54389655674094,-0.0013910468294662923,0.3602275901497691,-0.3602276223480385,0.0,5,20,260,5,20,260,8.735523223876953,500
12,13.276990200398261,-0.0013629892504910838,0.35363704584394695,-0.3536370774516048,0.0,5,20,260,5,20,260,8.86192798614502,500
13,12.985919109778473,-0.001334570593060232,0.3474951926859154,-0.3474952237429392,0.0,5,20,260,5,20,260,8.939286708831787,500
14,12.798381095825649,-0.0013119493075004365,0.34175957434561055,-0.3417596048881757,0.0,5,20,260,5,20,260,9.001124858856201,500
15,12.617819230075794,-0.0012976431216538576,0.336385402121356,-0.3363854321816267,0.0,5,20,260,5,20,260,9.23386836051941,500
16,12.409211543250025,-0.0012747391922175862,0.33132595678400395,-0.3313259863899608,0.0,5,20,260,5,20,260,9.358476638793945,500
17,12.228449600694342,-0.0012600900563198376,0.32653300573805116,-0.3265330349133552,0.0,5,20,260,5,20,260,9.527872085571289,500
18,12.062787722669896,-0.0012443608740104236,0.32195723171381757,-0.3219572604777127,0.0,5,20,260,5,20,260,9.652936458587646,500
19,11.942454438930133,-0.001219968460993102,0.31754866911971436,-0.3175486974869689,0.0,5,20,260,5,20,260,9.915331363677979,500
20,11.751353041235754,-0.0012187030812772558,0.3132571441335038,-0.3132571721143911,0.0,5,20,260,5,20,260,10.022422075271606,500
21,11.594804224208763,-0.0012055585022561046,0.30903271459655035,-0.30903274219686877,0.0,5,20,260,5,20,260,10.115714311599731,500
22,11.42041476794113,-0.0011884435257568874,0.3048261057953514,-0.3048261330164827,0.0,5,20,260,5,20,260,10.335145473480225,500
23,11.295010633785347,-0.0011844362644352943,0.3005891382697719,-0.3005891651087786,0.0,5,20,260,5,20,260,10.581373453140259,500
24,11.113837158651776,-0.0011708019934957472,0.2962751438767267,-0.29627517032648654,0.0,5,20,260,5,20,260,10.719767093658447,500
25,10.942529409997343,-0.001152724738964193,0.2918393664606021,-0.29183939250997826,0.0,5,20,260,5,20,260,10.95211672782898,500
26,10.723701146124112,-0.0011427627467202645,0.28723934363623227,-0.28723936927027727,0.0,5,20,260,5,20,260,11.183947563171387,500
27,10.548231924704945,-0.001118967718660169,0.2824352663752134,-0.2824352915754058,0.0,5,20,260,5,20,260,11.322363376617432,500
28,10.414412478293753,-0.0011042879103515244,0.277390313299952,-0.27739033804446267,0.0,5,20,260,5,20,260,11.57132339477539,500
29,10.151038265393995,-0.0010896072563394493,0.27207095683006016,-0.2720709810940455,0.0,5,20,260,5,20,260,11.648324489593506,500
30,9.95315752565961,-0.0010674158972362444,0.2664472385902521,-0.2664472623461729,0.0,5,20,260,5,20,260,11.788740634918213,500
31,9.77140092974659,-0.001037797631849836,0.26049301177529693,-0.26049303499325827,0.0,5,20,260,5,20,260,11.94312572479248,500
32,9.544097268234184,-0.0010098550935161068,0.2541861484731565,-0.2541861711212664,0.0,5,20,260,5,20,260,12.021519422531128,500
33,9.279586770854674,-0.00098366881379709,0.24750871026938928,-0.24750873231413267,0.0,5,20,260,5,20,260,12.175169944763184,500
34,8.96303965351678,-0.000949305975798068,0.2404470807912558,-0.24044710219788035,0.0,5,20,260,5,20,260,12.346947431564331,500
35,8.707143063666244,-0.0009243934020386447,0.2329920591956704,-0.23299207992858062,0.0,5,20,260,5,20,260,12.5327787399292,500
36,8.425291414811898,-0.0008898783436007414,0.22513891395806346,-0.2251389339812202,0.0,5,20,260,5,20,260,12.625235557556152,500
37,8.10740915537146,-0.0008393406208550182,0.2168873966761654,-0.21688741595348623,0.0,5,20,260,5,20,260,12.765217065811157,500
38,7.761183641296897,-0.0008042373054844167,0.20824171596048785,-0.20824173445624455,0.0,5,20,260,5,20,260,12.887511968612671,500
39,7.438103801360721,-0.0007695461691849334,0.19921047183865687,-0.19921048951786774,0.0,5,20,260,5,20,260,13.073552131652832,500
40,7.129481931281856,-0.0007249254393621476,0.18980655145059527,-0.18980656827940748,0.0,5,20,260,5,20,260,13.274521827697754,500
41,6.763572314795518,-0.000688233484496337,0.1800469871527423,-0.18004700309880112,0.0,5,20,260,5,20,260,13.430535316467285,500
42,6.327439046295034,-0.0006423670763897737,0.16995277847904922,-0.16995279351185225,0.0,5,20,260,5,20,260,13.541023254394531,500
43,5.95638363889598,-0.0005944673879161064,0.15954867972150427,-0.15954869381273687,0.0,5,20,260,5,20,260,13.742214679718018,500
44,5.520012623080235,-0.000555008796914153,0.14886295519067833,-0.14886296831452633,0.0,5,20,260,5,20,260,13.896157503128052,500
45,5.107636512120611,-0.0005082526609419041,0.13792710449466858,-0.13792711662810753,0.0,5,20,260,5,20,260,14.220502614974976,501
46,4.739186083395016,-0.0004603127621818456,0.12677556043047428,-0.12677557155353114,0.0,5,20,260,5,20,260,14.437652349472046,500
47,4.326831835699338,-0.00041627895882624736,0.11544536231308083,-0.11544537240906647,0.0,5,20,260,5,20,260,14.577979803085327,500
48,3.882341995631707,-0.0003803989398602932,0.10397580777242192,-0.10397581682813267,0.0,5,20,260,5,20,260,14.78106689453125,500
