packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
50,30.51354002853632,-0.013733009538755793,0.6569353194152745,-0.6569353781498674,0.0,7,20,260,7,20,260,5.419093370437622,0
51,29.67736310117508,-0.013326855443474984,0.6376413039410379,-0.6376413609506109,0.0,7,20,260,7,20,260,5.57075309753418,250
52,28.768502515358183,-0.012923475433226582,0.6187083076362805,-0.6187083629531095,0.0,7,20,260,7,20,260,5.6555235385894775,250
53,27.87939597785805,-0.012536032351373596,0.6001823011393723,-0.6001823547998408,0.0,7,20,260,7,20,260,5.786421775817871,250
54,27.04896305351849,-0.01215934372330155,0.5821066724356856,-0.5821067244800533,0.0,7,20,260,7,20,260,5.887646675109863,250
55,26.21452607056804,-0.011797345792772035,0.5645218453685336,-0.5645218958406703,0.0,7,20,260,7,20,260,6.105466604232788,250
56,25.395903243976107,-0.01144175711754362,0.5474649262390441,-0.5474649751861319,0.0,7,20,260,7,20,260,6.321886301040649,250
57,24.6537527848498,-0.011095915180971782,0.5309693815167037,-0.5309694289889108,0.0,7,20,260,7,20,260,6.437991142272949,250
58,23.95105313036866,-0.010758695619904834,0.5150647493914625,-0.5150647954415913,0.0,7,20,260,7,20,260,6.552164554595947,250
59,23.203235184701622,-0.01044224836592159,0.4997763875843776,-0.49977643226749047,0.0,7,20,260,7,20,260,6.704138278961182,250
60,22.505732583613888,-0.010139186069922753,0.48512525949969354,-0.48512530287271993,0.0,7,20,260,7,20,260,6.9390294551849365,250
61,21.884098485189345,-0.00984922122345502,0.47112776045010474,-0.4711278025714325,0.0,7,20,260,7,20,260,7.086309194564819,250
62,21.239465382675697,-0.009566348293478365,0.457795585321899,-0.45779562625095427,0.0,7,20,260,7,20,260,7.238130807876587,250
63,20.691416606669957,-0.009298899775404643,0.44513563867110695,-0.4451356784679263,0.0,7,20,260,7,20,260,7.471592426300049,250
0,20.068527555688753,-0.009043903002091095,0.43314998785904635,-0.4331500265838443,0.0,7,20,260,7,20,260,7.642139911651611,250
1,19.613761065558684,-0.008809416831042772,0.42183585944923235,-0.421835897161969,0.0,7,20,260,7,20,260,7.70496940612793,250
2,19.067776147060684,-0.008595796926311959,0.41118567870096845,-0.41118571546092025,0.0,7,20,260,7,20,260,7.8214945793151855,250
3,18.577787793997285,-0.008383394781740121,0.4011871516115184,-0.401187187476856,0.0,7,20,260,7,20,260,7.936398267745972,250
4,18.15264976373993,-0.008185295156903671,0.3918233885819753,-0.39182342360935246,0.0,7,20,260,7,20,260,8.135513305664062,249
5,17.79380588688343,-0.007999928563840268,0.3830730684151426,-0.3830731026593,0.0,7,20,260,7,20,260,8.239131927490234,250
6,17.37434193200465,-0.007826529489351645,0.37491064100014204,-0.3749106745135289,0.0,7,20,260,7,20,260,8.401447772979736,250
7,17.062744238599954,-0.007665507486274191,0.36730656670116923,-0.36730659953358685,0.0,7,20,260,7,20,260,8.573151111602783,250
8,16.69009108374253,-0.007513954923096948,0.3602275901497691,-0.3602276223480385,0.0,7,20,260,7,20,260,8.690487146377563,249
9,16.44638076625768,-0.007375927607263428,0.35363704584394695,-0.3536370774516048,0.0,7,20,260,7,20,260,8.787279605865479,250
10,16.143216848821304,-0.007249949279397002,0.3474951926859154,-0.3474952237429392,0.0,7,20,260,7,20,260,9.004802942276001,250
11,15.866345131854217,-0.007129258869895532,0.34175957434561055,-0.3417596048881757,0.0,7,20,260,7,20,260,9.239758014678955,250
12,15.635391598255833,-0.007014657344526308,0.336385402121356,-0.3363854321816267,0.0,7,20,260,7,20,260,9.403030395507812,250
13,15.378106746200768,-0.006906306723152844,0.33132595678400395,-0.3313259863899608,0.0,7,20,260,7,20,260,9.568886280059814,258
14,15.121143545175135,-0.006806027892232858,0.32653300573805116,-0.3265330349133552,0.0,7,20,260,7,20,260,9.707469463348389,241
15,14.907569396731864,-0.0067117778614772415,0.32195723171381757,-0.3219572604777127,0.0,7,20,260,7,20,260,9.97243881225586,250
16,14.762939184954671,-0.006620117422942125,0.31754866911971436,-0.3175486974869689,0.0,7,20,260,7,20,260,10.237939357757568,256
17,14.598899120335755,-0.006530415109070365,0.3132571441335038,-0.3132571721143911,0.0,7,20,260,7,20,260,10.40156888961792,244
18,14.343450481283087,-0.00643568916099403,0.30903271459655035,-0.30903274219686877,0.0,7,20,260,7,20,260,10.504199743270874,249
19,14.136693142535215,-0.00633987375178467,0.3048261057953514,-0.3048261330164827,0.0,7,20,260,7,20,260,10.649494171142578,250
20,13.992300730183581,-0.006253598209986545,0.3005891382697719,-0.3005891651087786,0.0,7,20,260,7,20,260,10.789741277694702,250
21,13.764330532460939,-0.006170969160431996,0.2962751438767267,-0.29627517032648654,0.0,7,20,260,7,20,260,10.98086428642273,250
22,13.600721233926079,-0.0060814962300486785,0.2918393664606021,-0.29183939250997826,0.0,7,20,260,7,20,260,11.171486854553223,250
23,13.35207161796878,-0.005983554772511158,0.28723934363623227,-0.28723936927027727,0.0,7,20,260,7,20,260,11.390794038772583,249
24,13.130725527999845,-0.005878571796418777,0.2824352663752134,-0.2824352915754058,0.0,7,20,260,7,20,260,11.590560913085938,250
25,12.880820498990662,-0.005764999826890897,0.277390313299952,-0.27739033804446267,0.0,7,20,260,7,20,260,11.72877049446106,250
26,12.580554640364646,-0.0056562603010936316,0.27207095683006016,-0.2720709810940455,0.0,7,20,260,7,20,260,11.854828357696533,250
27,12.37732777829522,-0.005546565048227366,0.2664472385902521,-0.2664472623461729,0.0,7,20,260,7,20,260,11.988648653030396,250
28,12.09130959279753,-0.005426279559809826,0.26049301177529693,-0.26049303499325827,0.0,7,20,260,7,20,260,12.169462203979492,250
29,11.831880210005442,-0.005290110966970152,0.2541861484731565,-0.2541861711212664,0.0,7,20,260,7,20,260,12.286884307861328,250
30,11.545039507998412,-0.005140363397884707,0.24750871026938928,-0.24750873231413267,0.0,7,20,260,7,20,260,12.46781063079834,250
31,11.155440000081187,-0.0049957188410873505,0.2404470807912558,-0.24044710219788035,0.0,7,20,260,7,20,260,12.63537073135376,250
32,10.843985556019724,-0.0048476939411583025,0.2329920591956704,-0.23299207992858062,0.0,7,20,260,7,20,260,12.850199937820435,250
33,10.451889181015531,-0.004683907683676061,0.22513891395806346,-0.2251389339812202,0.0,7,20,260,7,20,260,13.121588706970215,250
34,9.95903198745999,-0.004504650017453666,0.2168873966761654,-0.21688741595348623,0.0,7,20,260,7,20,260,13.302479267120361,250
35,9.658791268360563,-0.004328152823889694,0.20824171596048785,-0.20824173445624455,0.0,7,20,260,7,20,260,13.451016426086426,250
36,9.199267608528643,-0.004139787776616992,0.19921047183865687,-0.19921048951786774,0.0,7,20,260,7,20,260,13.722581386566162,260
37,8.813630211701707,-0.00394753233554419,0.18980655145059527,-0.18980656827940748,0.0,7,20,260,7,20,260,13.846284627914429,239
38,8.363848978099412,-0.0037468521039029025,0.1800469871527423,-0.18004700309880112,0.0,7,20,260,7,20,260,14.08996033668518,249
39,7.80036106214914,-0.003538526941152256,0.16995277847904922,-0.16995279351185225,0.0,7,20,260,7,20,260,14.170066595077515,250
40,7.436416972434544,-0.0033265399412623717,0.15954867972150427,-0.15954869381273687,0.0,7,20,260,7,20,260,14.310395956039429,249
41,6.97170441927972,-0.0031027084413524078,0.14886295519067833,-0.14886296831452633,0.0,7,20,260,7,20,260,14.55482029914856,250
42,6.444828832585917,-0.002877262882084089,0.13792710449466858,-0.13792711662810753,0.0,7,20,260,7,20,260,14.731192350387573,249
43,5.902719014065151,-0.002642439827966048,0.12677556043047428,-0.12677557155353114,0.0,7,20,260,7,20,260,14.899498462677002,250
44,5.447622867270942,-0.002406443035482951,0.11544536231308083,-0.11544537240906647,0.0,7,20,260,7,20,260,15.084315538406372,250
45,4.843217683494968,-0.002167513957663734,0.10397580777242192,-0.10397581682813267,0.0,7,20,260,7,20,260,15.237094163894653,250
46,4.2548148718061025,-0.0019310602354099802,0.09240808622522809,-0.09240809423111476,0.0,7,20,260,7,20,260,15.348005771636963,250
47,3.706884316231863,-0.001690950845406576,0.08078489737611846,-0.08078490432642091,0.0,7,20,260,7,20,260,15.547404527664185,250
48,3.202534956232015,-0.0014509971295859018,0.06915005821897628,-0.06915006411182334,0.0,7,20,260,7,20,260,15.703922033309937,250
49,2.6444584744612847,-0.00120836044056991,0.057548102094783976,-0.0575481069322583,0.0,7,20,260,7,20,260,15.890015840530396,250
50,2.1194231594162134,-0.000962355765434283,0.04602387341507332,-0.04602387720323961,0.0,7,20,260,7,20,260,16.050843954086304,250
