packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
61,24.923429949577407,-0.0032802498993238483,0.6473458810908722,-0.6473459389681024,0.0,5,20,260,5,20,260,5.347708702087402,0
62,23.45623284073762,-0.0030918170182538825,0.6094739968044286,-0.6094740512956489,0.0,5,20,260,5,20,260,5.4334022998809814,500
63,22.09077918091048,-0.0029091625096920757,0.5733155826781551,-0.5733156339365618,0.0,5,20,260,5,20,260,5.5665974617004395,501
0,20.76579246575611,-0.002734629970823503,0.5391935072766374,-0.5391935554842945,0.0,5,20,260,5,20,260,5.782034397125244,500
1,19.559701165787693,-0.0025823603414471727,0.5073751479659246,-0.5073751933288027,0.0,5,20,260,5,20,260,5.883948564529419,500
2,18.414893023308032,-0.002426449667354294,0.4780631909507813,-0.4780632336929733,0.0,5,20,260,5,20,260,6.049135446548462,500
3,17.400999132246543,-0.002288037023209656,0.451388806580482,-0.4513888469378106,0.0,5,20,260,5,20,260,6.116536855697632,500
4,16.47298372618295,-0.0021703375063470147,0.42740742059507847,-0.4274074588083244,0.0,5,20,260,5,20,260,6.249979019165039,500
5,15.643549413509412,-0.002056471604293546,0.40609720784901965,-0.40609724415701526,0.0,5,20,260,5,20,260,6.431351184844971,500
6,14.956949572930121,-0.0019588541753074,0.38736033726701596,-0.3873603718998502,0.0,5,20,260,5,20,260,6.549293756484985,500
7,14.371122248724172,-0.0018783714432664524,0.3710268988694193,-0.37102693204199455,0.0,5,20,260,5,20,260,6.650081396102905,500
8,13.737778888862831,-0.0018025033068586546,0.3568613491354384,-0.35686138104160253,0.0,5,20,260,5,20,260,6.766535758972168,500
9,13.215895948223197,-0.0017420953619803057,0.34457122308555316,-0.3445712538930104,0.0,5,20,260,5,20,260,6.9990620613098145,500
10,12.89712036226016,-0.0016860524884943938,0.3338177833244666,-0.33381781317064046,0.0,5,20,260,5,20,260,7.205851316452026,500
11,12.542675118533644,-0.0016298995366297575,0.3242282105825578,-0.3242282395715429,0.0,5,20,260,5,20,260,7.380569219589233,500
12,12.174970723415726,-0.0015799381405544066,0.3154088892491941,-0.3154089174498968,0.0,5,20,260,5,20,260,7.482886791229248,500
13,11.822019973814992,-0.0015397923211805302,0.30695930668504134,-0.30695933413056276,0.0,5,20,260,5,20,260,7.566545248031616,500
14,11.513029655983672,-0.0014971973900309915,0.29848606781495307,-0.2984860945032252,0.0,5,20,260,5,20,260,7.714939832687378,500
15,11.17533045030978,-0.001447454618753102,0.2896165270900594,-0.28961655298570066,0.0,5,20,260,5,20,260,7.800074815750122,500
16,10.788655164242543,-0.0014010208713492157,0.2800115581786945,-0.28001158321600594,0.0,5,20,260,5,20,260,7.915934085845947,500
17,10.396309202280124,-0.0013450320121480715,0.26937701688432636,-0.2693770409713132,0.0,5,20,260,5,20,260,8.064100503921509,500
18,9.91432095057328,-0.0012791357435588554,0.25747350338543606,-0.2574735264087019,0.0,5,20,260,5,20,260,8.15002155303955,500
19,9.372337630709051,-0.0012220827654513666,0.2441240940010635,-0.2441241158313961,0.0,5,20,260,5,20,260,8.348745822906494,500
20,8.840316851819697,-0.0011486842310118937,0.22921978789774222,-0.2292198083961861,0.0,5,20,260,5,20,260,8.515164852142334,500
21,8.203553824506116,-0.00106424620481019,0.21272249768773477,-0.21272251671193151,0.0,5,20,260,5,20,260,8.730133295059204,500
22,7.507860798791692,-0.0009765219859312627,0.19466550167423,-0.1946655190847984,0.0,5,20,260,5,20,260,8.931745290756226,500
23,6.710491916118563,-0.000873655368418549,0.17515136636754394,-0.17515138203427472,0.0,5,20,260,5,20,260,9.179112911224365,500
24,5.912634448539443,-0.0007709237114431432,0.15434743757605282,-0.15434745138370037,0.0,5,20,260,5,20,260,9.31563949584961,500
25,5.075778777406468,-0.0006678623185838808,0.1324790836891142,-0.13247909554258452,0.0,5,20,260,5,20,260,9.465410470962524,500
26,4.205799666678784,-0.0005532314939468981,0.10982095272551977,-0.10982096255427694,0.0,5,20,260,5,20,260,9.616239547729492,500
27,3.3148928777433353,-0.0004372534817405846,0.08668657262013234,-0.08668658038167593,0.0,5,20,260,5,20,260,9.664795875549316,500
28,2.433373089768077,-0.0003229266310571067,0.06341667974787354,-0.06341668543017208,0.0,5,20,260,5,20,260,9.766218900680542,500
29,1.5683744386810035,-0.00021216764411000484,0.04036670198595157,-0.04036670560875631,0.0,5,20,260,5,20,260,9.883287906646729,500
30,0.7013369304311465,-9.361979337970248e-05,0.017893848364635933,-0.01789384997964057,0.0,5,20,260,5,20,260,9.966542482376099,499
31,-0.08136810492169377,1.6119335423914e-05,-0.0036557332067503005,0.0036557335168980916,0.0,5,20,260,5,20,260,10.13324499130249,500
32,-0.8838178887099858,0.00011609252050574183,-0.023959275701143052,0.02395927782493133,0.0,5,20,260,5,20,260,10.214620590209961,500
33,-1.6307036920044926,0.00021166185585217134,-0.042728758903600506,0.04272876270375913,0.0,5,20,260,5,20,260,10.31747317314148,500
34,-2.360113632789453,0.00029027475322478694,-0.059720928395397235,0.05972093371290011,0.0,5,20,260,5,20,260,10.465947151184082,500
35,-2.942277385324351,0.00036662594678640945,-0.07474562625730923,0.07474563291612105,0.0,5,20,260,5,20,260,10.648331880569458,500
36,-3.4183132900554885,0.00044215021899484254,-0.0876721555324276,0.0876721633448202,0.0,5,20,260,5,20,260,10.699063777923584,500
37,-3.7916600363467596,0.0004932423376864134,-0.09843347308892894,0.09843348186117268,0.0,5,20,260,5,20,260,10.832208156585693,500
38,-4.122536708578444,0.0005385028771693064,-0.10702808467249403,0.10702809421071913,0.0,5,20,260,5,20,260,10.964866638183594,500
39,-4.406467189206117,0.0005743415512354759,-0.11351959875524496,0.1135196088712626,0.0,5,20,260,5,20,260,11.066508293151855,500
40,-4.545101083637207,0.0005936992082769146,-0.11803397929095674,0.1180339898078348,0.0,5,20,260,5,20,260,11.198032140731812,500
41,-4.615435567137128,0.0006127961236735642,-0.12075461869903262,0.12075462945623133,0.0,5,20,260,5,20,260,11.364675521850586,500
