package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
53,-72.40003967285156,-2.4732649326324463,-14.38477611541748,0.0011703172931447625,0.0,0
54,-72.39768981933594,-2.518585205078125,-14.419063568115234,0.0011659463634714484,0.0,4004
55,-72.40471649169922,-2.498128890991211,-14.41785717010498,0.001176595687866211,0.0,4003
56,-72.4094009399414,-2.4504482746124268,-14.388191223144531,0.0011826356640085578,0.0,4003
57,-72.39653015136719,-2.4657816886901855,-14.388486862182617,0.0011746088275685906,0.0,4003
58,-72.3883285522461,-2.5153846740722656,-14.420663833618164,0.0011673768749460578,0.0,4003
59,-72.4082260131836,-2.506685256958008,-14.42696762084961,0.0011750856647267938,0.0,4004
60,-72.4176025390625,-2.4545698165893555,-14.398053169250488,0.0011833509197458625,0.0,4003
61,-72.4152603149414,-2.4545698165893555,-14.390605926513672,0.001177628873847425,0.0,4003
62,-72.39768981933594,-2.5044679641723633,-14.4212007522583,0.001168966293334961,0.0,4004
63,-72.41409301757812,-2.509429931640625,-14.435684204101562,0.0011760393390432,0.0,4003
0,-72.42930603027344,-2.4586915969848633,-14.408906936645508,0.0011864503612741828,0.0,4003
1,-72.4082260131836,-2.446943521499634,-14.393341064453125,0.0011828740825876594,0.0,4003
2,-72.39067077636719,-2.495840072631836,-14.421504974365234,0.0011727014789357781,0.0,4003
3,-72.40003967285156,-2.5130062103271484,-14.441764831542969,0.0011765161762014031,0.0,4004
4,-72.4176025390625,-2.465853214263916,-14.420064926147461,0.0011885961284860969,0.0,4003
5,-72.4199447631836,-2.442821979522705,-14.400029182434082,0.0011864503612741828,0.0,4003
6,-72.38481903076172,-2.486452579498291,-14.421656608581543,0.0011760393390432,0.0,4003
7,-72.39183807373047,-2.5153846740722656,-14.447155952453613,0.0011773904552683234,0.0,4003
8,-72.41291809082031,-2.475240707397461,-14.43067741394043,0.0011898676166310906,0.0,4003
9,-72.40589141845703,-2.4412930011749268,-14.405491828918457,0.0011915365466848016,0.0,4003
10,-72.38481903076172,-2.4760098457336426,-14.42543888092041,0.0011816819896921515,0.0,4004
11,-72.39067077636719,-2.515456199645996,-14.453896522521973,0.0011823177337646484,0.0,4003
12,-72.40237426757812,-2.4845571517944336,-14.439645767211914,0.0011958280811086297,0.0,4003
