package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
51,-75.39047241210938,-1.7813622951507568,-7.554307460784912,-0.008487622253596783,0.0,0
52,-75.38343811035156,-1.7689168453216553,-7.53851842880249,-0.008486270904541016,0.0,4004
53,-75.36471557617188,-1.7807453870773315,-7.548004150390625,-0.008492548950016499,0.0,4003
54,-75.36237335205078,-1.794174313545227,-7.569104194641113,-0.008494377136230469,0.0,4003
55,-75.3846206665039,-1.7834186553955078,-7.567968845367432,-0.008486668579280376,0.0,4004
56,-75.36823272705078,-1.7679959535598755,-7.552716255187988,-0.00848348904401064,0.0,4004
57,-75.36939239501953,-1.775023341178894,-7.557186603546143,-0.008489211089909077,0.0,4004
58,-75.38227844238281,-1.7902851104736328,-7.578358173370361,-0.008493741042912006,0.0,4004
59,-75.381103515625,-1.7845630645751953,-7.581773281097412,-0.008485078811645508,0.0,4004
60,-75.38813018798828,-1.7700612545013428,-7.567200183868408,-0.008483965881168842,0.0,4004
61,-75.37992858886719,-1.7743349075317383,-7.565760612487793,-0.008487701416015625,0.0,4004
62,-75.38343811035156,-1.7907410860061646,-7.585644721984863,-0.008491754531860352,0.0,4004
63,-75.37992858886719,-1.7872273921966553,-7.5949788093566895,-0.008489291183650494,0.0,4004
0,-75.381103515625,-1.7697572708129883,-7.5812458992004395,-0.008481979370117188,0.0,4004
1,-75.37641906738281,-1.7718851566314697,-7.574799537658691,-0.008483012206852436,0.0,4003
2,-75.36705780029297,-1.7896682024002075,-7.594675064086914,-0.00848881434649229,0.0,4003
3,-75.38227844238281,-1.7921894788742065,-7.607200622558594,-0.008487860672175884,0.0,4003
4,-75.37641906738281,-1.7732620239257812,-7.594290256500244,-0.008480866439640522,0.0,4004
5,-75.37759399414062,-1.7694532871246338,-7.586413383483887,-0.00848205853253603,0.0,4004
6,-75.36588287353516,-1.7859399318695068,-7.604697227478027,-0.008487780578434467,0.0,4004
7,-75.36823272705078,-1.7934858798980713,-7.620244979858398,-0.008485238067805767,0.0,4004
8,-75.37407684326172,-1.7776072025299072,-7.609856128692627,-0.008477051742374897,0.0,4004
9,-75.36939239501953,-1.7708301544189453,-7.595434665679932,-0.008477370254695415,0.0,4004
10,-75.35885620117188,-1.7849385738372803,-7.609015464782715,-0.008484363555908203,0.0,4004
11,-75.37056732177734,-1.7947018146514893,-7.62866735458374,-0.00848428439348936,0.0,4004
12,-75.37641906738281,-1.7810404300689697,-7.622069358825684,-0.008477290160953999,0.0,4003
13,-75.3787612915039,-1.7705172300338745,-7.606816291809082,-0.008476734161376953,0.0,4003
14,-75.38227844238281,-1.7825067043304443,-7.616302490234375,-0.008482296951115131,0.0,4004
15,-75.37759399414062,-1.795622706413269,-7.637634754180908,-0.008483409881591797,0.0,4004
16,-75.36823272705078,-1.7853230237960815,-7.636043548583984,-0.00847609806805849,0.0,4004
17,-75.37174224853516,-1.771429181098938,-7.619494438171387,-0.008472521789371967,0.0,4004
18,-75.36471557617188,-1.7794400453567505,-7.623204708099365,-0.008477847091853619,0.0,4003
19,-75.36823272705078,-1.7944782972335815,-7.645744323730469,-0.008481502532958984,0.0,4004
20,-75.3787612915039,-1.7881393432617188,-7.6487836837768555,-0.00847609806805849,0.0,4004
21,-75.37056732177734,-1.7718136310577393,-7.629802703857422,-0.008472601883113384,0.0,4004
22,-75.37759399414062,-1.7772406339645386,-7.629284381866455,-0.008475701324641705,0.0,4004
23,-75.38227844238281,-1.7946302890777588,-7.6521992683410645,-0.008480866439640522,0.0,4004
24,-75.39398956298828,-1.7900526523590088,-7.659405708312988,-0.008477290160953999,0.0,4004
25,-75.38929748535156,-1.773717999458313,-7.642936706542969,-0.008471409790217876,0.0,4004
26,-75.37174224853516,-1.7748624086380005,-7.639682292938232,-0.008474905975162983,0.0,4004
27,-75.37407684326172,-1.7915725708007812,-7.659405708312988,-0.008479277603328228,0.0,4003
28,-75.37174224853516,-1.792028546333313,-7.671242713928223,-0.00847585964947939,0.0,4003
29,-75.38695526123047,-1.7747193574905396,-7.657670974731445,-0.008470296859741211,0.0,4003
30,-75.38695526123047,-1.769140362739563,-7.6487836837768555,-0.008472760207951069,0.0,4004
31,-75.38813018798828,-1.785162091255188,-7.6659321784973145,-0.00847808551043272,0.0,4004
32,-75.38343811035156,-1.7924129962921143,-7.680273056030273,-0.008475542068481445,0.0,4004
33,-75.3729019165039,-1.7763912677764893,-7.670411586761475,-0.008471250534057617,0.0,4004
34,-75.37992858886719,-1.7693012952804565,-7.65818977355957,-0.008471091277897358,0.0,4004
35,-75.36823272705078,-1.7837941646575928,-7.6706438064575195,-0.008478243835270405,0.0,4003
36,-75.38343811035156,-1.792028546333313,-7.689910888671875,-0.008477370254695415,0.0,4004
37,-75.39984893798828,-1.7789840698242188,-7.6833038330078125,-0.008469502441585064,0.0,4004
38,-75.38578796386719,-1.7685413360595703,-7.668667793273926,-0.008468945510685444,0.0,4004
39,-75.37641906738281,-1.7802178859710693,-7.679745674133301,-0.008475701324641705,0.0,4005
40,-75.37992858886719,-1.7919570207595825,-7.700925827026367,-0.00847609806805849,0.0,4005
41,-75.37641906738281,-1.7799854278564453,-7.698646068572998,-0.00847005844116211,0.0,4004
42,-75.3846206665039,-1.7663240432739258,-7.681801795959473,-0.008467595092952251,0.0,4004
43,-75.36588287353516,-1.7752468585968018,-7.686880111694336,-0.008472760207951069,0.0,4005
44,-75.35417175292969,-1.7883718013763428,-7.709643363952637,-0.008475780487060547,0.0,4004
45,-75.36354064941406,-1.780816912651062,-7.711994647979736,-0.008466164581477642,0.0,4005
46,-75.37992858886719,-1.7655640840530396,-7.694390296936035,-0.008466005325317383,0.0,4004
47,-75.3729019165039,-1.7721176147460938,-7.694318771362305,-0.00846989918500185,0.0,4004
48,-75.36471557617188,-1.788756251335144,-7.715723037719727,-0.008474509231746197,0.0,4005
49,-75.36237335205078,-1.7856180667877197,-7.721480846405029,-0.008469740860164165,0.0,4004
