package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
0,0.1996599725744009,0.30775515562497235,0.8628997889735268,0.0005431971347030942,0,0
1,0.15627522003929192,0.24322073337190903,0.6753382266000639,0.00042251312304253857,0,4000
2,0.12710159834793272,0.19305244975061928,0.5494190461455627,0.0003484377056206528,0,3999
3,0.11027377914716446,0.16493425562333824,0.4769976154307628,0.00030552814399740423,0,3999
4,0.09881076838246397,0.15265702135013268,0.42735742124093395,0.00026893232831076653,0,4000
5,0.08448442333465808,0.13370273497084148,0.3651312894430716,0.00022620527728605468,0,4000
6,0.06225557918618727,0.09469606103050106,0.26926742834821016,0.00017079989807063903,0,4000
7,0.03283670811154074,0.04568278199775801,0.14245783411023275,9.506160263742537e-05,0,4000
8,0.001752028107377986,0.0024140126823293945,0.0081446331456996,5.871906176557808e-06,0,4000
9,0.023686263226857428,0.032252496508534394,0.10230937438458403,6.859611958018175e-05,0,4000
10,0.03838983795496642,0.05847777261862505,0.16615825677130072,0.00010529102251788977,0,4000
11,0.042190908030215135,0.06886844300971982,0.18220487322904183,0.00011041345380762314,0,4000
12,0.03977203686143318,0.061797030572120035,0.17174765458356375,0.00010700566458540905,0,3999
13,0.038225016657240006,0.05441684914929883,0.16541046034233148,0.00010868041350607505,0,3999
14,0.04304252895272731,0.06454830021220945,0.18624207816878136,0.00011932460089341676,0,3999
15,0.055137900436786846,0.08882772247051492,0.2383901603586927,0.00014617682724072737,0,3999
16,0.07103937085427053,0.11135174736864112,0.3069128527218909,0.00019110509951817184,0,4000
17,0.08478661713054493,0.12654842853563852,0.3665038178264323,0.00023495744401212215,0,4000
18,0.0912036110043528,0.13731685700623247,0.3943123497922442,0.000251747395118318,0,4000
19,0.08856773542569187,0.13905729905962633,0.3826542410303087,0.000238374601304824,0,3999
20,0.07960274997375937,0.12486451807257028,0.3436775300498092,0.0002139403149127388,0,3999
21,0.06989292215806113,0.10400604522365028,0.3021152209067778,0.0001938990482831864,0,3999
22,0.06472814924577719,0.09582733069884011,0.28020369765660785,0.0001805898513641619,0,3999
23,0.0662442419791762,0.10432350858241625,0.28656349252996643,0.0001782906391441511,0,4000
24,0.07258189636540775,0.11522556304617024,0.3135831684952747,0.00019380406544294756,0,4000
25,0.0792041238367852,0.119566803966235,0.3425168843709556,0.00021800773603132103,0,4000
26,0.08144683090214279,0.12113787913098863,0.35263278661421515,0.0002266712742894275,0,3999
27,0.07687228132889203,0.11950811321658503,0.3326583038072641,0.00020854338587545043,0,3999
28,0.06647755572548059,0.10605713284079739,0.2873239293518899,0.00017716299061225135,0,3999
29,0.05425303347853843,0.08211079683942069,0.23439886427138068,0.0001490323297324183,0,3999
30,0.0448440311735375,0.06450329001293852,0.19403872611743547,0.00012712615460249295,0,3999
31,0.04087757866323874,0.06342422884220468,0.17691252638944086,0.00011146200399404213,0,4000
32,0.04189454713833717,0.06880300742475369,0.18098287651656522,0.00010969070968504362,0,4000
33,0.0447691523162412,0.06887965129467727,0.19342335480877595,0.00012178199286812149,0,3999
34,0.04559840129315005,0.06573925974525474,0.1974288011767649,0.00012904233040666465,0,3999
35,0.04172778858596528,0.0634259697015703,0.1805389402271566,0.00011487157598304691,0,3999
36,0.03289487219169033,0.05476078736250955,0.1420357080726236,8.541010435530974e-05,0,4000
37,0.02168830828040917,0.034327711743275195,0.09363350048641919,5.786551692093359e-05,0,4000
38,0.011824880677442456,0.013935950362302718,0.051305580363812345,3.679388463174285e-05,0,3999
39,0.006073008418034509,0.007600800951718573,0.02652664472660459,1.8693550141677533e-05,0,3999
40,0.004777989614034604,0.011322630726418752,0.020523145642153497,8.977822775894053e-06,0,3999
41,0.00604407951797751,0.011498703988404876,0.025846081658294124,1.4010792513622319e-05,0,3999
42,0.006905654814937826,0.007062512706863569,0.029933031747363358,2.2695751678492998e-05,0,3999
43,0.004853612186357402,0.0049587963598752265,0.02137481102184253,1.6521600798884536e-05,0,4000
44,0.0009174953102171896,0.0019273752460772491,0.00398812289066371,5.569787471777141e-06,0,4000
45,0.009178417714366657,0.011149046530900503,0.040017355050453986,2.831050919928969e-05,0,3999
46,0.01723919332950128,0.02943453694549163,0.07450907811803166,4.381884602349391e-05,0,3999
47,0.022545918444847775,0.03788917548669873,0.09716491728789398,5.7429773258957416e-05,0,3999
48,0.024230897072644576,0.034485006325711956,0.10476433496031584,6.842216307785445e-05,0,4000
49,0.023339367768900415,0.031901485278451644,0.10102185183995432,6.779161276648168e-05,0,4000
50,0.021868466520859012,0.035412768760072634,0.09430672309193718,5.765254936523406e-05,0,4000
51,0.021842230302116194,0.03732415207050711,0.09410425770796625,5.516362292693395e-05,0,3999
52,0.02445360522370951,0.035837113441103505,0.10573783160553198,6.80741277900879e-05,0,3999
53,0.029306976421965905,0.0408453470503035,0.12702305412216422,8.446741303880803e-05,0,3999
54,0.034622590335892545,0.05426801925592106,0.14965222631246705,9.344563563149111e-05,0,4000
55,0.0383523467688357,0.0631760946881186,0.16528223527460326,9.98500687174739e-05,0,4000
56,0.0394380799380216,0.06010046968245757,0.17023893294797685,0.00010779260386339558,0,4000
57,0.03829823125857798,0.05446808739736022,0.16578102328718633,0.00010919342565461894,0,3999
58,0.03621512818256328,0.05559554274244732,0.15672885969911682,9.930677763655845e-05,0,3999
59,0.034712398047183124,0.05761673511091543,0.14974052177827593,9.013016453546463e-05,0,3999
60,0.03476644208139657,0.05402422196476236,0.15001955573730685,9.388399127658363e-05,0,4000
61,0.0365450636085493,0.05198500894885188,0.15807267890315876,0.00010422804668321368,0,4000
62,0.03908736056184489,0.05906414349536911,0.16902830422285167,0.00010810178412883343,0,4000
63,0.04094529070361379,0.06710013869456342,0.1766456762899724,0.00010725099613749553,0,4000
0,0.04109753381784212,0.06475959071351303,0.17732206852445115,0.00011003388307967648,0,3999
1,0.03962137282483513,0.05697657666922574,0.17131400245119574,0.00011223332549732028,0,3999
2,0.037239573812451916,0.05511974949885865,0.16126137226402204,0.00010441591590447429,0,3999
3,0.03490006360744207,0.05722456373271107,0.15088451057176072,9.174141951188667e-05,0,3999
4,0.03338478549357237,0.05394467337076769,0.14410096424271654,8.825235072961127e-05,0,3999
5,0.03302676299621242,0.04741369438647707,0.14278137189902101,9.353754716424097e-05,0,3999
6,0.033407170424905305,0.04831094162375948,0.14459976062857588,9.465664336612137e-05,0,4000
7,0.03363301757974881,0.054560687288485385,0.14523825210961014,8.885485391027127e-05,0,4000
8,0.032980767213009424,0.053997313320516084,0.14216848999735332,8.60070768204126e-05,0,4000
9,0.03125696136111892,0.04547767459510315,0.13515089236392105,8.777680259893282e-05,0,4000
10,0.02895897582141412,0.04068786609602753,0.12564103435760732,8.318064180281848e-05,0,4000
11,0.026543816911108742,0.04277079494884081,0.11495565304595072,7.0568517150189e-05,0,3999
12,0.024434672317966605,0.04141263103557081,0.10544888592022691,6.231255483366753e-05,0,3999
13,0.02290659703274911,0.0335470242056543,0.09908473408038078,6.385585881403897e-05,0,3999
14,0.021937350079420718,0.029452246274444437,0.09512193552462318,6.44185230688557e-05,0,4000
15,0.02105380860394348,0.03336360289299152,0.09117765737184583,5.666514724846885e-05,0,4000
16,0.019828312956465994,0.03479114821374344,0.08548036130317448,4.942513800458779e-05,0,3999
17,0.01811207567538211,0.027372884478055873,0.07816753977908635,4.96730612353706e-05,0,3999
18,0.01616022510843014,0.02048749236541178,0.07019658550019724,4.8921130505650484e-05,0,3999
19,0.01422259536155204,0.021797521627529005,0.06169810774590851,3.936292067734808e-05,0,4000
20,0.012328431183435769,0.02332516704163962,0.053128287126424784,2.9139286435963266e-05,0,4000
21,0.010546182252853833,0.016797302822705956,0.04541474150899545,2.797149735525968e-05,0,3999
22,0.009016610705002284,0.009497224666666066,0.03928281987397787,2.9213134943341345e-05,0,4000
23,0.007608779000685775,0.010479196264956626,0.03320635533031988,2.2482398486837914e-05,0,4000
24,0.006103418350944583,0.01349203534244782,0.02641492105330631,1.2580537166671078e-05,0,3999
25,0.004576823241687656,0.008709610794134473,0.01962801386997021,1.0475656749441643e-05,0,3999
26,0.0031450862421350608,0.0009271168827368916,0.01385547674699691,1.2691885691371678e-05,0,3999
27,0.0019059676860211502,0.0008205075403959665,0.008709839832731063,8.0252729388358e-06,0,3999
28,0.0007355035617350523,0.004809534740826352,0.0031938652649312876,1.6084202478914708e-06,0,4000
29,0.0005769357301462655,0.0017622036781298814,0.002699611312122884,4.6339409955061915e-06,0,4000
30,0.002036200528949742,0.0063862873885730245,0.008542307630389673,2.1299939978508955e-06,0,4000
31,0.0035176469083888382,0.00843874974713389,0.014689893291162562,5.947786780714964e-06,0,4000
32,0.00495726987503371,0.004704865032651007,0.02134447102060816,1.6197163548152032e-05,0,4000
33,0.0062494815899531205,0.006170448744138699,0.02708782151999491,2.0829922459080225e-05,0,3999
34,0.00714883360705414,0.013457389376730243,0.030757602258416967,1.690233273249363e-05,0,4000
35,0.007609248499861557,0.015345164091041573,0.032450517942074944,1.6372280175655942e-05,0,4000
36,0.007886408421202029,0.010055482124594806,0.033956800285588694,2.3320562010714056e-05,0,4000
37,0.00841850149067881,0.008946027827942633,0.03662149117718821,2.7460960306558358e-05,0,3999
38,0.00934454102914882,0.01589013956121099,0.040421263946382166,2.4224426994138568e-05,0,3999
39,0.010526173106610975,0.020426822719635192,0.045137890194326825,2.4060033789956808e-05,0,3999
40,0.011770320290288383,0.017179700303781496,0.05055068947492904,3.2700309835893075e-05,0,4000
41,0.01277505142021726,0.015363863638904874,0.0553297106837761,3.953699069491545e-05,0,3999
42,0.013252021962498122,0.020865657247682877,0.05743195151810188,3.613276160437294e-05,0,3999
43,0.01305220732777042,0.02452049664066918,0.05638540427814829,3.1150124763548964e-05,0,4000
44,0.012522903846836402,0.019496135519139396,0.054243140234819416,3.391738474743211e-05,0,4000
