packet_nr,EMG_CH1,EMG_CH2,EMG_CH3,EMG_CH4,EMG_CH5,stim_amp1,stim_freq1,stim_pw1,stim_amp2,stim_freq2,stim_pw2,total_runtime,time_offset
40,0.20453672833456138,0.00039741128906219575,0.0006307156278732388,0.0001837747731769923,0.0,7,20,260,0,20,260,5.287830114364624,0
41,0.20451500151668572,0.0003978470886067953,0.0006309303450062013,0.00018371161999060823,0.0,7,20,260,0,20,260,5.400153875350952,250
42,0.20444056442809394,0.0003982576120738675,0.0006312777707980407,0.00018376846340946903,0.0,7,20,260,0,20,260,5.49964165687561,250
43,0.20450570445973426,0.00039845341840797727,0.0006315177270010963,0.00018341476485754052,0.0,7,20,260,0,20,260,5.537713050842285,250
44,0.20465148635493177,0.0003988955462238171,0.0006308103669046735,0.00018278317748254835,0.0,7,20,260,0,20,260,5.600812196731567,250
45,0.2046731929618141,0.00040007660147741336,0.0006307598147496188,0.0001825621135746284,0.0,7,20,260,0,20,260,5.662526369094849,250
46,0.20451188902370632,0.00040094820056661246,0.0006311766664879315,0.00018272633406368755,0.0,7,20,260,0,20,260,5.734867811203003,250
47,0.20468249001876554,0.00040167454547675635,0.000631549331349864,0.00018279579701759494,0.0,7,20,260,0,20,260,5.771035432815552,250
48,0.20451500151668572,0.0004018008518495246,0.0006320861611897044,0.0001824989603882443,0.0,7,20,260,0,20,260,5.833512306213379,250
49,0.2045522301664783,0.00040200298645487464,0.0006321304220809528,0.0001820631608436448,0.0,7,20,260,0,20,260,5.95268440246582,250
50,0.20444365671007997,0.0004024198381931872,0.0006316314138388179,0.00018198736961849704,0.0,7,20,260,0,20,260,5.999461650848389,250
51,0.20442504238518366,0.0004028303616602595,0.0006313914576357623,0.0001820315749985942,0.0,7,20,260,0,20,260,6.104434251785278,250
52,0.2045305033486026,0.00040358194564049654,0.0006316251225750117,0.00018211367599126524,0.0,7,20,260,0,20,260,6.199663162231445,250
53,0.20452120629165113,0.0004040556407976699,0.0006321683176935267,0.00018205052280488113,0.0,7,20,260,0,20,260,6.259763479232788,250
54,0.20451500151668572,0.00040420093198415924,0.00063243987824535,0.00018189894035458565,0.0,7,20,260,0,20,260,6.352149248123169,250
55,0.20462668746606344,0.00040413776029405807,0.0006321619524148522,0.00018187368278077543,0.0,7,20,260,0,20,260,6.461536169052124,250
56,0.2046297595370561,0.0004040051256500495,0.0006320293177708436,0.00018153262226761058,0.0,7,20,260,0,20,260,6.572237968444824,250
57,0.20445606626001084,0.00040422617105425235,0.0006319724743519828,0.0001819115783933493,0.0,7,20,260,0,20,260,6.653994560241699,250
58,0.20447468058490711,0.00040457355983865756,0.0006322630567249613,0.0001821768476813664,0.0,7,20,260,0,20,260,6.7349066734313965,250
59,0.2046297595370561,0.00040449776861350983,0.0006330778123952996,0.00018253685600081818,0.0,7,20,260,0,20,260,6.851654529571533,250
60,0.20460496064818773,0.00040435880569826094,0.0006330462080465319,0.00018249263211700395,0.0,7,20,260,0,20,260,6.928158521652222,250
61,0.20456461950541577,0.0004043904100470286,0.0006327303866034603,0.00018196209354096973,0.0,7,20,260,0,20,260,7.001694202423096,250
62,0.20454913788449228,0.00040449776861350983,0.0006324840651217301,0.00018175366767181345,0.0,7,20,260,0,20,260,7.072146654129028,250
63,0.20465459884791115,0.0004043904100470286,0.0006326924909908863,0.00018187368278077543,0.0,7,20,260,0,20,260,7.154337644577026,249
