"['packet_nr', 'EMG_CH1', 'EMG_CH2', 'EMG_CH3', 'EMG_CH4', 'EMG_CH5', 'time_offset', 'stim_amp1', 'stim_freq1', 'stim_pw1', 'stim_amp2', 'stim_freq2', 'stim_pw2', 'total_runtime']"
4,14.7919726396054,11.960377921642763,-627.2726702516142,-0.6569353781498674,0.0,0,7,20,0
5,14.29869179643267,11.595871197018667,-608.8498388879832,-0.6376413609506109,0.0,250,7,20,250
6,13.921417993469406,11.25238844342436,-590.7717255685154,-0.6187083629531095,0.0,250,7,20,250
7,13.488427815366151,10.918397368115238,-573.082225215939,-0.6001823547998408,0.0,250,7,20,250
8,13.11104080817124,10.598520641398357,-555.8227667147074,-0.5821067244800533,0.0,250,7,20,250
9,12.6665328644155,10.269019351627621,-539.0319486473403,-0.5645218958406703,0.0,250,7,20,250
10,12.30340495069707,9.9288918604677,-522.7452018514,-0.5474649751861319,0.0,250,7,20,250
11,11.967306943651966,9.617015768502565,-506.9944816823935,-0.5309694289889108,0.0,250,7,20,250
12,11.574247917955933,9.353355116350887,-491.8079925901876,-0.5150647954415913,0.0,250,7,20,250
13,11.269917884021533,9.102576481929564,-477.2099473167766,-0.49977643226749047,0.0,249,7,20,249
14,10.960298994311767,8.834183487578878,-463.22036270425565,-0.48512530287271993,0.0,250,7,20,250
15,10.64517200956776,8.5650049096109,-449.8548937665462,-0.4711278025714325,0.0,250,7,20,250
16,10.345001348661631,8.30181077102169,-437.12470732986503,-0.45779562625095427,0.0,250,7,20,250
17,9.965335940172478,8.061986994391152,-425.0363961883094,-0.4451356784679263,0.0,250,7,20,250
18,9.742072433609763,7.856861697706371,-413.59193435547627,-0.4331500265838443,0.0,250,7,20,250
