"['packet_nr', 'EMG_CH1', 'EMG_CH2', 'EMG_CH3', 'EMG_CH4', 'EMG_CH5', 'stim_amp1', 'stim_freq1', 'stim_pw1', 'stim_amp2', 'stim_freq2', 'stim_pw2', 'total_runtimetime_offset']"
9,8.236047790781674,5.768235737073956,-383.07231842115624,-0.401187187476856,0.0,7,20,260,7,20,260,7.451392889022827,250
10,8.00445538316833,5.63619582884911,-374.131358077345,-0.39182342360935246,0.0,7,20,260,7,20,260,7.5695977210998535,249
11,7.8315637087462395,5.509713200972137,-365.77614176516084,-0.3830731026593,0.0,7,20,260,7,20,260,7.7188990116119385,250
12,7.7028207691061805,5.391880474922503,-357.9822730397729,-0.3749106745135289,0.0,7,20,260,7,20,260,7.83632755279541,250
13,7.497833030926527,5.281245718843615,-350.72154607073895,-0.36730659953358685,0.0,7,20,260,7,20,260,7.886387586593628,251
14,7.358092503509341,5.1796462421554885,-343.9622070717183,-0.3602276223480385,0.0,7,20,260,7,20,260,7.969638347625732,249
15,7.212037747838435,5.088290357025593,-337.6692461008438,-0.3536370774516048,0.0,7,20,260,7,20,260,8.068869829177856,250
16,7.1227928001353025,4.998776536026742,-331.80471649306116,-0.3474952237429392,0.0,7,20,260,7,20,260,8.186437129974365,250
17,6.987714450403601,4.912426029287124,-326.3280789521239,-0.3417596048881757,0.0,7,20,260,7,20,260,8.31650447845459,250
18,6.880150168865573,4.835227602595713,-321.19656712392094,-0.3363854321816267,0.0,7,20,260,7,20,260,8.467934846878052,265
19,6.813560816356285,4.7629407652639815,-316.3655712961199,-0.3313259863899608,0.0,7,20,260,7,20,260,8.553341150283813,235
20,6.694793585169285,4.697239586295278,-311.7890367231758,-0.3265330349133552,0.0,7,20,260,7,20,260,8.785691022872925,260
21,6.5787525022754565,4.628928270345265,-307.4198729617396,-0.3219572604777127,0.0,7,20,260,7,20,260,8.901241779327393,240
22,6.47370328174285,4.56459176609499,-303.21037052028043,-0.3175486974869689,0.0,7,20,260,7,20,260,8.986322164535522,250
23,6.402638670706168,4.5034104600275615,-299.1126210788723,-0.3132571721143911,0.0,7,20,260,7,20,260,9.103111505508423,249
24,6.325537252069278,4.44226036246694,-295.07893752086704,-0.30903274219686877,0.0,7,20,260,7,20,260,9.236351013183594,249
25,6.211604716340155,4.382593936783805,-291.06227003755015,-0.3048261330164827,0.0,7,20,260,7,20,260,9.303136110305786,251
26,6.1313254718543435,4.32545916600677,-287.0166146195183,-0.3005891651087786,0.0,7,20,260,7,20,260,9.403026819229126,250
27,6.048137028253266,4.2584000542693214,-282.89741033380653,-0.29627517032648654,0.0,7,20,260,7,20,260,9.53633451461792,249
28,5.978463747732827,4.192199454553463,-278.6619219028085,-0.29183939250997826,0.0,7,20,260,7,20,260,9.651592016220093,250
29,5.855200919012318,4.125731911833752,-274.2696042485784,-0.28723936927027727,0.0,7,20,260,7,20,260,9.717731237411499,250
30,5.755152882540656,4.061395520139481,-269.68244584271747,-0.2824352915754058,0.0,7,20,260,7,20,260,9.820247173309326,250
31,5.6640803965937385,3.9888547223579796,-264.8652879060186,-0.27739033804446267,0.0,7,20,260,7,20,260,9.917035579681396,250
32,5.572812956059249,3.9089806904729625,-259.78611673141006,-0.2720709810940455,0.0,7,20,260,7,20,260,10.052971839904785,250
33,5.464419645590791,3.8309927275674283,-254.4163266563398,-0.2664472623461729,0.0,7,20,260,7,20,260,10.186310291290283,250
34,5.320221738888416,3.742895108430731,-248.73095148420472,-0.26049303499325827,0.0,7,20,260,7,20,260,10.353214740753174,250
35,5.201767834298247,3.6531076129755706,-242.70886244621212,-0.2541861711212664,0.0,7,20,260,7,20,260,10.450828075408936,250
36,5.056967533336847,3.558401852249078,-236.33293110247024,-0.24750873231413267,0.0,7,20,260,7,20,260,10.553000926971436,249
37,4.880320383803776,3.456190990092907,-229.5901559013199,-0.24044710219788035,0.0,7,20,260,7,20,260,10.635760068893433,250
38,4.763494949198985,3.3466813909696196,-222.47175144601758,-0.23299207992858062,0.0,7,20,260,7,20,260,10.719648122787476,250
39,4.607494924717259,3.234205514419681,-214.97319985486556,-0.2251389339812202,0.0,7,20,260,7,20,260,10.935292959213257,250
40,4.461671779535831,3.1143294322401367,-207.09426394171243,-0.21688741595348623,0.0,7,20,260,7,20,260,11.053499937057495,249
41,4.277114196783367,2.9940142866895463,-198.83896228535912,-0.20824173445624455,0.0,7,20,260,7,20,260,11.119633436203003,250
42,4.083735642025593,2.863981498432829,-190.21550659573893,-0.19921048951786774,0.0,7,20,260,7,20,260,11.236913442611694,250
43,3.8552974534936237,2.7234625619260253,-181.23620211878233,-0.18980656827940748,0.0,7,20,260,7,20,260,11.348435640335083,261
44,3.6679529041264716,2.5846058808250327,-171.91731214766756,-0.18004700309880112,0.0,7,20,260,7,20,260,11.535129070281982,239
45,3.4895727781843022,2.4417895225539406,-162.27888802282484,-0.16995279351185225,0.0,7,20,260,7,20,260,11.68583059310913,250
46,3.230199325426257,2.2906921186296714,-152.34456630385404,-0.15954869381273687,0.0,7,20,260,7,20,260,11.78569483757019,250
47,3.0368151039428937,2.1397793005328154,-142.14133508080818,-0.14886296831452633,0.0,7,20,260,7,20,260,11.903080224990845,249
48,2.8491306365319184,1.9791775380122634,-131.69927165763755,-0.13792711662810753,0.0,7,20,260,7,20,260,12.08599066734314,250
49,2.623679366016474,1.8240089730156186,-121.05125408469863,-0.12677557155353114,0.0,7,20,260,7,20,260,12.285870552062988,251
50,2.3898778342728337,1.659932632306976,-110.23264923803434,-0.11544537240906647,0.0,7,20,260,7,20,260,12.453014850616455,250
51,2.1521315009622075,1.495010616217915,-99.28098033877346,-0.10397581682813267,0.0,7,20,260,7,20,260,12.58642053604126,250
52,1.9147785020291854,1.3263486342235216,-88.23557697485232,-0.09240809423111476,0.0,7,20,260,7,20,260,12.783506631851196,250
53,1.6670878040816954,1.1583830559529589,-77.13721082795473,-0.08078490432642091,0.0,7,20,260,7,20,260,12.985522985458374,250
54,1.4171505506720221,0.9926872285748035,-66.02772041998374,-0.06915006411182334,0.0,7,20,260,7,20,260,13.135573625564575,250
55,1.1774818946650805,0.82484526871926,-54.9496282746682,-0.0575481069322583,0.0,7,20,260,7,20,260,13.252934217453003,250
56,0.9694868990143386,0.6617812109915461,-43.945753940495266,-0.04602387720323961,0.0,7,20,260,7,20,260,13.4183189868927,250
57,0.6778198681192187,0.49939607464146224,-33.05882634074736,-0.03462212442955737,0.0,7,20,260,7,20,260,13.553395986557007,249
58,0.4732094433451014,0.3347301332742788,-22.33109890499141,-0.023387100136959105,0.0,7,20,260,7,20,260,13.669187068939209,250
59,0.2410336712622002,0.17451558972563064,-11.803970894172412,-0.012362161290320906,0.0,7,20,260,7,20,260,13.736413478851318,250
60,0.0130759821152574,0.022790522885235337,-1.517618259040896,-0.0015893836959683626,0.0,7,20,260,7,20,260,13.803075790405273,250
61,-0.19134785918622194,-0.12339062754546265,8.489362730210983,0.008890811220864044,0.0,7,20,260,7,20,260,13.934307336807251,249
62,-0.37658225101045617,-0.2718491737157806,18.180295975457202,0.019040013008832474,0.0,7,20,260,7,20,260,14.020316362380981,250
63,-0.5999486837094719,-0.41368486957023454,27.52074721293462,0.02882215906366921,0.0,7,20,260,7,20,260,14.135478258132935,250
0,-0.7902055801685539,-0.5561734460238399,36.47882407878946,0.038203848883342495,0.0,7,20,260,7,20,260,14.20061206817627,250
1,-0.9324556318030075,-0.6875149983566333,45.025452016911544,0.04715463302312474,0.0,7,20,260,7,20,260,14.433701992034912,249
2,-1.1426765888127397,-0.8037614968645034,53.13462369646561,0.05564727430767414,0.0,7,20,260,7,20,260,14.503744125366211,250
3,-1.2785135469742794,-0.9136122618660896,60.78361985454411,0.06365797911697925,0.0,7,20,260,7,20,260,14.635749816894531,250
4,-1.4395097835789472,-1.0221206358463575,67.95319974471107,0.07116659684090496,0.0,7,20,260,7,20,260,14.71745777130127,250
5,-1.6254570649139803,-1.12736388786768,74.6277596524198,0.07815678589054736,0.0,7,20,260,7,20,260,14.93661880493164,250
6,-1.7473646736636952,-1.2226281379193327,80.79545823079076,0.08461614496093756,0.0,7,20,260,7,20,260,15.103334426879883,250
7,-1.8389171973125902,-1.3037017916427842,86.44830771235661,0.0905363085560427,0.0,7,20,260,7,20,260,15.217248678207397,251
8,-1.9444450309126597,-1.377651934987679,91.58223036136818,0.09591300611061004,0.0,7,20,260,7,20,260,15.416728258132935,250
9,-2.028607289017141,-1.44802027632831,96.19707984431253,0.10074608437126165,0.0,7,20,260,7,20,260,15.503049373626709,250
10,-2.132172705735173,-1.5117951727233638,100.29662751060846,0.10503949302842655,0.0,7,20,260,7,20,260,15.652994632720947,250
11,-2.203645575589533,-1.5663618079158486,103.88851388820086,0.10880123391824008,0.0,7,20,260,7,20,260,15.718404293060303,250
12,-2.2911951866922156,-1.6120794286503952,106.98416600718254,0.11204327443653417,0.0,7,20,260,7,20,260,15.803449392318726,250
13,-2.352825420922384,-1.6514703218106346,109.59868146590915,0.11478142612262704,0.0,7,20,260,7,20,260,15.868470907211304,250
14,-2.372079369267376,-1.683150478797818,111.75068044567637,0.11703518967601437,0.0,7,20,260,7,20,260,16.020230531692505,249
15,-2.4173033811722817,-1.7094096467518272,113.46212715934556,0.1188275679615897,0.0,7,20,260,7,20,260,16.134235858917236,250
16,-2.452233680861398,-1.728935815903125,114.75812248391112,0.12018484883614203,0.0,7,20,260,7,20,260,16.252044439315796,250
17,-2.4763549622987413,-1.745336501455018,115.66666977460366,0.12113635988818738,0.0,7,20,260,7,20,260,16.469142198562622,250
18,-2.4742466769944294,-1.7533367062914027,116.21841608660486,0.12171419742247873,0.0,7,20,260,7,20,260,16.585760593414307,249
19,-2.50253885625935,-1.756394826480499,116.44637123786585,0.12195293223775991,0.0,7,20,260,7,20,260,16.636698484420776,250
20,-2.457051645510916,-1.7582838552599636,116.38560733113015,0.12188929493967329,0.0,7,20,260,7,20,260,16.68675422668457,250
21,-2.4974668239216324,-1.7522953242556403,116.07294151354391,0.12156184369858512,0.0,7,20,260,7,20,260,16.78666353225708,258
22,-2.4246408042195386,-1.742980496346693,115.54660488687281,0.12101061750310275,0.0,7,20,260,7,20,260,16.986615419387817,242
23,-2.414502233071358,-1.7317495488585222,114.84590058928478,0.12027677807309972,0.0,7,20,260,7,20,260,17.153336763381958,250
24,-2.4475190117846704,-1.7209984121373838,114.01085415006966,0.1194022436802766,0.0,7,20,260,7,20,260,17.26982092857361,249
25,-2.3962832228448447,-1.7080215780398689,113.0818592709809,0.11842931817907716,0.0,7,20,260,7,20,260,17.334777116775513,251
26,-2.370205863548792,-1.6930106802788134,112.09932221178416,0.11740031857580517,0.0,7,20,260,7,20,260,17.485845804214478,250
27,-2.3624620504672205,-1.6751085580844869,111.10330795301812,0.11635720445899608,0.0,7,20,260,7,20,260,17.669613361358643,250
28,-2.339884700229953,-1.661047557679132,110.13319127611265,0.11534121257967986,0.0,7,20,260,7,20,260,17.769476175308228,250
29,-2.3014357226213593,-1.6469017745035663,109.22731584030873,0.1143924998066013,0.0,7,20,260,7,20,260,17.8198025226593,250
30,-2.3418701276069482,-1.6427039450505525,108.42266424797563,0.1135497975894609,0.0,7,20,260,7,20,260,17.93663263320923,250
31,-2.3443177459705606,-1.630502204032997,107.75454197585529,0.11285008094378005,0.0,7,20,260,7,20,260,18.086580514907837,249
32,-2.3152867245850883,-1.620694317455599,107.25627791064187,0.1123282548252934,0.0,7,20,260,7,20,260,18.203080654144287,250
33,-2.2957016270245294,-1.612238914511778,106.95894406450373,0.11201686059127311,0.0,7,20,260,7,20,260,18.43539047241211,250
34,-2.29641451361767,-1.6095646367845537,106.8910968612563,0.11194580505254409,0.0,7,20,260,7,20,260,18.603134393692017,250
35,-2.275998106859147,-1.6161831761983123,107.07854217867009,0.11214211440502261,0.0,7,20,260,7,20,260,18.702953338623047,250
36,-2.2934098931959905,-1.6252480713256108,107.5441261087893,0.1126297150954298,0.0,7,20,260,7,20,260,18.786515474319458,250
37,-2.342378245648899,-1.6366305499318452,108.3075531582449,0.11342924342459268,0.0,7,20,260,7,20,260,18.903228044509888,250
38,-2.3613584835945938,-1.6561385605141727,109.38523335659832,0.11455788542578871,0.0,7,20,260,7,20,260,19.01989197731018,250
39,-2.3897736903694358,-1.67275025320594,110.79015947509603,0.11602924827737368,0.0,7,20,260,7,20,260,19.147496700286865,250
40,-2.4127587999763414,-1.6955593222227594,112.53181528328398,0.1178532642210014,0.0,7,20,260,7,20,260,19.351065158843994,249
41,-2.472353080753134,-1.7287989280509017,114.61611548923764,0.12003612766172364,0.0,7,20,260,7,20,260,19.467143535614014,250
42,-2.5700578102925338,-1.7647222693026876,117.0453777232521,0.12258026582683468,0.0,7,20,260,7,20,260,19.634307622909546,250
43,-2.595329107060287,-1.8063065410788623,119.81832663729324,0.12548434305917788,0.0,7,20,260,7,20,260,19.751564264297485,261
44,-2.615006033561166,-1.8508925363707363,122.93012990590526,0.12874329852047875,0.0,7,20,260,7,20,260,19.86997079849243,239
45,-2.7077625051072394,-1.9040548055016981,126.37246563116372,0.13234841678376852,0.0,7,20,260,7,20,260,20.035404682159424,249
46,-2.818351723069171,-1.965757683619024,130.13362037715868,0.13628743050375935,0.0,7,20,260,7,20,260,20.153356790542603,251
47,-2.8849696706607335,-2.02669656373989,134.1986167908378,0.14054465407267047,0.0,7,20,260,7,20,260,20.269712448120117,249
48,-2.946779800227276,-2.0889563962965356,138.54936950818185,0.14510114689895395,0.0,7,20,260,7,20,260,20.383389711380005,250
49,-2.9932761828748613,-2.1563602793969228,143.16486779987332,0.1499349046899802,0.0,7,20,260,7,20,260,20.488481760025024,249
50,-3.0914958558517114,-2.2272130736330236,148.02138318096274,0.15502107687922878,0.0,7,20,260,7,20,260,20.71981644630432,250
51,-3.234908757275696,-2.3040337297162656,153.09269999650533,0.1603322081159465,0.0,7,20,260,7,20,260,20.80319571495056,250
52,-3.3801724153264514,-2.3845314930981436,158.35036680153695,0.16583850153247398,0.0,7,20,260,7,20,260,20.91996145248413,250
53,-3.540526461438999,-2.4653871037339905,163.76396618070208,0.17150810132320637,0.0,7,20,260,7,20,260,21.003914833068848,250
54,-3.5880050420414857,-2.5485873448505716,169.3014005017737,0.17730739201093454,0.0,7,20,260,7,20,260,21.203217029571533,250
55,-3.728337498702727,-2.6366071240702844,174.9291909694392,0.1832013116423995,0.0,7,20,260,7,20,260,21.286465644836426,250
56,-3.855447406566756,-2.721476459106019,180.6127872420752,0.18915367604634292,0.0,7,20,260,7,20,260,21.436647176742554,250
57,-3.9816840097387525,-2.807114723248607,186.31688479559614,0.19512751120497834,0.0,7,20,260,7,20,260,21.651134252548218,250
58,-4.107470147976306,-2.8920683241368006,192.00574716538944,0.20108539073422396,0.0,7,20,260,7,20,260,21.76927947998047,249
59,-4.237808403971774,-2.9807107940009216,197.64353017017527,0.20698977543958388,0.0,7,20,260,7,20,260,21.853193521499634,250
60,-4.347534369025306,-3.061236928299297,203.19460522045313,0.21280335191332647,0.0,7,20,260,7,20,260,22.03541874885559,250
61,-4.44452099819851,-3.1424251751343197,208.6238788388738,0.21848936716445716,0.0,7,20,260,7,20,260,22.269264459609985,250
62,-4.569873698786018,-3.222630563326426,213.89710557004747,0.22401195632552345,0.0,7,20,260,7,20,260,22.402413606643677,249
63,-4.698877959532586,-3.295358733417828,218.981191532362,0.2293364605589069,0.0,7,20,260,7,20,260,22.553153038024902,250
0,-4.760243332632607,-3.3692360319623464,223.84448596353684,0.2344297323890939,0.0,7,20,260,7,20,260,22.766525745391846,259
1,-4.861316754799492,-3.439451035616298,228.45705823384841,0.2392604258154075,0.0,7,20,260,7,20,260,22.91821050643921,241
2,-4.989807966841563,-3.510337334065595,232.79095794501063,0.24379926871054203,0.0,7,20,260,7,20,260,23.10324740409851,250
3,-5.071489150066405,-3.5691702053829006,236.82045589716685,0.2480193151824937,0.0,7,20,260,7,20,260,23.21781301498413,249
4,-5.182030172345194,-3.6228800762908593,240.522263889762,0.2518961757694592,0.0,7,20,260,7,20,260,23.318146467208862,251
5,-5.276092777339004,-3.671922247307435,243.8757315224644,0.2554082235471539,0.0,7,20,260,7,20,260,23.420244216918945,250
6,-5.315475258091168,-3.7138943206024067,246.8630183779166,0.2585367744538064,0.0,7,20,260,7,20,260,23.55216670036316,250
7,-5.341614494251686,-3.75600363117932,249.46924019689064,0.26126624037769963,0.0,7,20,260,7,20,260,23.65021252632141,249
8,-5.3694132162287325,-3.7915731531604586,251.68258789629053,0.26358425380334094,0.0,7,20,260,7,20,260,23.90172266960144,250
9,-5.407638889090783,-3.8229745153314707,253.49441852917056,0.26548176307283333,0.0,7,20,260,7,20,260,23.93297290802002,250
10,-5.47293050676877,-3.8427759253109603,254.89931754125996,0.2669530975864113,0.0,7,20,260,7,20,260,24.068208932876587,250
11,-5.439578719467109,-3.854945407584656,255.89513193807278,0.26799600253796774,0.0,7,20,260,7,20,260,24.285117626190186,249
12,-5.493691759996241,-3.8660640403651025,256.48297423819173,0.2686116430552832,0.0,7,20,260,7,20,260,24.398162126541138,250
13,-5.494097568083408,-3.869019060429926,256.66719734941336,0.26880457788810397,0.0,7,20,260,7,20,260,24.50397253036499,250
14,-5.484961443713868,-3.8638779645114543,256.45534076277903,0.2685827030577769,0.0,7,20,260,7,20,260,24.636592149734497,250
15,-5.512694690747686,-3.856434321458351,255.8580487128181,0.26795716614742293,0.0,7,20,260,7,20,260,24.885833978652954,250
16,-5.429737936836953,-3.843407219164689,254.8889611983491,0.26694225216928863,0.0,7,20,260,7,20,260,25.00343918800354,250
17,-5.426360607004622,-3.8209232810762437,253.5645789947771,0.26555524219369414,0.0,7,20,260,7,20,260,25.135256052017212,250
18,-5.389676851334959,-3.797585575388054,251.904104013927,0.2638162461597422,0.0,7,20,260,7,20,260,25.20343518257141,250
19,-5.364750980221193,-3.7668869529880142,249.92925657912005,0.2617480115096287,0.0,7,20,260,7,20,260,25.402869701385498,250
20,-5.3042569844981715,-3.730270690522106,247.66407137962594,0.2593757094941116,0.0,7,20,260,7,20,260,25.584858417510986,258
21,-5.2649865517017425,-3.694044946279955,245.13467404813792,0.25672670118469737,0.0,7,20,260,7,20,260,25.718406438827515,241
22,-5.168303458749052,-3.6526725358650425,242.3690404660232,0.25383028539682684,0.0,7,20,260,7,20,260,25.968714237213135,250
23,-5.109832516074302,-3.6075264021771125,239.39674104246058,0.25071743087638865,0.0,7,20,260,7,20,260,26.10379409790039,250
24,-5.0751525635036225,-3.5573302738053836,236.2486723340536,0.2474204952280594,0.0,7,20,260,7,20,260,26.30073857307434,250
25,-4.990293018985316,-3.5079062649948534,232.95677847014088,0.24397293316726848,0.0,7,20,260,7,20,260,26.501747369766235,250
26,-4.965784771487848,-3.4574062536017767,229.553764925071,0.24040899675722738,0.0,7,20,260,7,20,260,26.76892328262329,250
27,-4.910507812587832,-3.40580284460059,226.07280723161983,0.2367634303478772,0.0,7,20,260,7,20,260,26.969212532043457,250
28,-4.854861474503318,-3.3557470078461873,222.54725725917345,0.2330711629644424,0.0,7,20,260,7,20,260,27.020598649978638,250
29,-4.713006161438076,-3.2990561988924503,219.01034968615033,0.22936700089941017,0.0,7,20,260,7,20,260,27.12000036239624,250
30,-4.668161157334764,-3.244593221257942,215.494911278493,0.2256853232432724,0.0,7,20,260,7,20,260,27.28667902946472,250
31,-4.532450449532424,-3.19188696130538,212.03307554520782,0.22205978304659,0.0,7,20,260,7,20,260,27.35311460494995,250
32,-4.415378532326573,-3.1447114630277917,208.6560052783914,0.2185230167393858,0.0,7,20,260,7,20,260,27.50459384918213,250
33,-4.351737784886061,-3.095006794861681,205.3936253996453,0.2151063643442997,0.0,7,20,260,7,20,260,27.7188503742218,250
34,-4.297959902266423,-3.046830688120504,202.27436842815462,0.21183960290826553,0.0,7,20,260,7,20,260,27.836639165878296,250
35,-4.319022932456457,-3.001467133520658,199.3249347590655,0.2087506954448413,0.0,7,20,260,7,20,260,28.11963176727295,250
36,-4.184908229036892,-2.960270771804328,196.57006979539773,0.20586555752705168,0.0,7,20,260,7,20,260,28.203283071517944,250
37,-4.145354460683073,-2.9214484728856385,194.03235981398564,0.20320784350016027,0.0,7,20,260,7,20,260,28.286638259887695,249
38,-4.105876473832419,-2.88984132859459,191.732048267409,0.20079875409681544,0.0,7,20,260,7,20,260,28.435879945755005,250
39,-4.077375918414113,-2.860113193624711,189.68687403125043,0.1986568670352833,0.0,7,20,260,7,20,260,28.634098768234253,250
40,-4.038089075924255,-2.835948986457294,187.91193290110874,0.1967979919668794,0.0,7,20,260,7,20,260,28.83430290222168,259
41,-3.954146440503399,-2.8121328001250374,186.4195634285064,0.19523505091324084,0.0,7,20,260,7,20,260,28.96984577178955,248
42,-3.9495415165876047,-2.7899083058579164,185.21925796114604,0.19397798509982078,0.0,7,20,260,7,20,260,29.31614112854004,244
43,-3.926518403057318,-2.77749344929058,184.317599522949,0.19303368885108482,0.0,7,20,260,7,20,260,29.43681836128235,249
44,-3.920488566537644,-2.7677391184609808,183.71822493503322,0.1924059709675414,0.0,7,20,260,7,20,260,29.685458421707153,250
45,-3.9115355916819112,-2.765803728339767,183.42181434239447,0.1920955437571561,0.0,7,20,260,7,20,260,29.801587343215942,250
46,-3.920655134955755,-2.765776903303564,183.4261070746487,0.19210003964612216,0.0,7,20,260,7,20,260,30.11017632484436,249
47,-3.9462331472135226,-2.7671987944434195,183.7259435349032,0.1924140550485891,0.0,7,20,260,7,20,260,30.251903772354126,250
48,-3.9531827687183405,-2.7738774947440814,184.313332580728,0.19302922093397085,0.0,7,20,260,7,20,260,30.41990351676941,250
49,-3.9835258793774058,-2.7865408059665877,185.17754363731603,0.19393429929598782,0.0,7,20,260,7,20,260,30.470757007598877,250
50,-4.036466894759357,-2.808670496794768,186.3052225672273,0.19511530450170356,0.0,7,20,260,7,20,260,30.585737228393555,249
51,-4.017703871827024,-2.8303843081574303,187.6805301154752,0.19655564828345382,0.0,7,20,260,7,20,260,30.753456830978394,250
52,-4.064091636489495,-2.852162829532229,189.2853015549103,0.1982363069336022,0.0,7,20,260,7,20,260,30.901793718338013,250
53,-4.084602277197463,-2.880317618989085,191.09922597654906,0.20013600907321777,0.0,7,20,260,7,20,260,31.00321888923645,250
54,-4.0981016766174,-2.9074239777071536,193.10004350420022,0.20223144219266134,0.0,7,20,260,7,20,260,31.086671113967896,250
55,-4.172479009945828,-2.938148497262737,195.26375856385363,0.204497476006138,0.0,7,20,260,7,20,260,31.26650309562683,250
56,-4.284738144471524,-2.9737455464208384,197.56486720703313,0.20690740052480242,0.0,7,20,260,7,20,260,31.485224723815918,250
57,-4.36288636595404,-3.0101709838609474,199.97659637474484,0.20943317663511116,0.0,7,20,260,7,20,260,31.619972467422485,250
58,-4.340458202252928,-3.049354071605266,202.47115289565602,0.2120456968717224,0.0,7,20,260,7,20,260,31.86883544921875,250
59,-4.382522506471543,-3.091102813130239,205.01997993943604,0.2147150539980993,0.0,7,20,260,7,20,260,32.08666491508484,250
60,-4.460089175082598,-3.127628283065071,207.59401859428525,0.21741081495361628,0.0,7,20,260,7,20,260,32.38626790046692,258
