"['packet_nr', 'EMG_CH1', 'EMG_CH2', 'EMG_CH3', 'EMG_CH4', 'EMG_CH5', 'time_offset', 'stim_amp1', 'stim_freq1', 'stim_pw1', 'stim_amp2', 'stim_freq2', 'stim_pw2', 'total_runtime']"
46,16.33574421847473,10.314687258119722,-627.2726702516142,-0.6569353781498674,0.0,0,7,20,0
47,15.836353224147652,10.011377375944262,-608.8498388879832,-0.6376413609506109,0.0,250,7,20,250
48,15.360361948629212,9.709747219569673,-590.7717255685154,-0.6187083629531095,0.0,250,7,20,250
49,14.956955411183616,9.41773662496103,-573.082225215939,-0.6001823547998408,0.0,250,7,20,250
50,14.534225751239356,9.139739329731315,-555.8227667147074,-0.5821067244800533,0.0,250,7,20,250
51,14.091746727745813,8.86941992280961,-539.0319486473403,-0.5645218958406703,0.0,250,7,20,250
52,13.66945620961899,8.603465238458444,-522.7452018514,-0.5474649751861319,0.0,250,7,20,250
53,13.225284711026264,8.34108762807954,-506.9944816823935,-0.5309694289889108,0.0,250,7,20,250
54,12.867181336179929,8.088982882323462,-491.8079925901876,-0.5150647954415913,0.0,250,7,20,250
55,12.451773845953428,7.852420523767751,-477.2099473167766,-0.49977643226749047,0.0,250,7,20,250
56,12.06823724869676,7.621391316589719,-463.22036270425565,-0.48512530287271993,0.0,250,7,20,250
57,11.770761047035053,7.401621849395811,-449.8548937665462,-0.4711278025714325,0.0,250,7,20,250
58,11.439904461613736,7.1924561975968535,-437.12470732986503,-0.45779562625095427,0.0,250,7,20,250
59,11.1245893559951,6.990246999529172,-425.0363961883094,-0.4451356784679263,0.0,250,7,20,250
60,10.804142284819179,6.80036523635117,-413.59193435547627,-0.4331500265838443,0.0,250,7,20,250
61,10.501061983920406,6.613254354860473,-402.7886736240619,-0.421835897161969,0.0,250,7,20,250
62,10.214000674195042,6.437466110257765,-392.61938127619595,-0.41118571546092025,0.0,250,7,20,250
63,9.980741040119403,6.2810293791741065,-383.07231842115624,-0.401187187476856,0.0,250,7,20,250
0,9.744391376607405,6.134849946026099,-374.131358077345,-0.39182342360935246,0.0,250,7,20,250
1,9.462277489061306,5.994600139677621,-365.77614176516084,-0.3830731026593,0.0,250,7,20,250
2,9.294776256181079,5.86065580929949,-357.9822730397729,-0.3749106745135289,0.0,249,7,20,249
3,9.158626085089882,5.734540575525847,-350.72154607073895,-0.36730659953358685,0.0,250,7,20,250
4,8.971700615026526,5.620307455128741,-343.9622070717183,-0.3602276223480385,0.0,250,7,20,250
5,8.793786962919853,5.514224449177012,-337.6692461008438,-0.3536370774516048,0.0,250,7,20,250
6,8.613603414520826,5.42030456108022,-331.80471649306116,-0.3474952237429392,0.0,249,7,20,249
7,8.44434121495328,5.3280193785445285,-326.3280789521239,-0.3417596048881757,0.0,250,7,20,250
8,8.336787616978572,5.232748145938591,-321.19656712392094,-0.3363854321816267,0.0,264,7,20,264
9,8.25477472500756,5.143051144752892,-316.3655712961199,-0.3313259863899608,0.0,235,7,20,235
10,8.156184275691263,5.06541094123203,-311.7890367231758,-0.3265330349133552,0.0,259,7,20,259
11,8.051988724245202,4.99531466382435,-307.4198729617396,-0.3219572604777127,0.0,242,7,20,242
12,7.9285737088152,4.92380319507939,-303.21037052028043,-0.3175486974869689,0.0,250,7,20,250
13,7.804983752013366,4.8544655862597965,-299.1126210788723,-0.3132571721143911,0.0,250,7,20,250
14,7.73199759414926,4.784741893444392,-295.07893752086704,-0.30903274219686877,0.0,250,7,20,250
15,7.606576939930662,4.711908295274249,-291.06227003755015,-0.3048261330164827,0.0,250,7,20,250
16,7.55251682587499,4.643814950020638,-287.0166146195183,-0.3005891651087786,0.0,251,7,20,251
17,7.383097061051938,4.579346254564297,-282.89741033380653,-0.29627517032648654,0.0,250,7,20,250
18,7.302433645986521,4.51298478060066,-278.6619219028085,-0.29183939250997826,0.0,250,7,20,250
19,7.192572976189853,4.438666582687942,-274.2696042485784,-0.28723936927027727,0.0,249,7,20,249
20,7.01863384747442,4.360274716074171,-269.68244584271747,-0.2824352915754058,0.0,250,7,20,250
21,6.901436358348615,4.281975610412183,-264.8652879060186,-0.27739033804446267,0.0,250,7,20,250
22,6.759859562131154,4.19937581026947,-259.78611673141006,-0.2720709810940455,0.0,250,7,20,250
23,6.621360110427611,4.113905937083413,-254.4163266563398,-0.2664472623461729,0.0,249,7,20,249
24,6.467675709627476,4.024093576078457,-248.73095148420472,-0.26049303499325827,0.0,250,7,20,250
25,6.292682433211394,3.9258832080470834,-242.70886244621212,-0.2541861711212664,0.0,250,7,20,250
26,6.152837896164026,3.823604137151789,-236.33293110247024,-0.24750873231413267,0.0,250,7,20,250
27,6.007282420003638,3.7145599724805183,-229.5901559013199,-0.24044710219788035,0.0,250,7,20,250
28,5.794505328707486,3.598436952353214,-222.47175144601758,-0.23299207992858062,0.0,250,7,20,250
29,5.599139343084032,3.4789227263924367,-214.97319985486556,-0.2251389339812202,0.0,250,7,20,250
30,5.429614205844825,3.3569893260519628,-207.09426394171243,-0.21688741595348623,0.0,251,7,20,251
31,5.17768848331888,3.2277123657258615,-198.83896228535912,-0.20824173445624455,0.0,249,7,20,249
32,4.971450484904602,3.092020074904979,-190.21550659573893,-0.19921048951786774,0.0,249,7,20,249
33,4.733468501455248,2.9471683765296373,-181.23620211878233,-0.18980656827940748,0.0,250,7,20,250
34,4.49942935370745,2.7964157490944377,-171.91731214766756,-0.18004700309880112,0.0,259,7,20,259
35,4.267176055791055,2.643631267963853,-162.27888802282484,-0.16995279351185225,0.0,240,7,20,240
36,3.988566361185079,2.48157399315319,-152.34456630385404,-0.15954869381273687,0.0,249,7,20,249
37,3.7392763729856284,2.3211481541476617,-142.14133508080818,-0.14886296831452633,0.0,256,7,20,256
38,3.455574536769422,2.151931422268448,-131.69927165763755,-0.13792711662810753,0.0,243,7,20,243
39,3.1529865127152785,1.9804615341772347,-121.05125408469863,-0.12677557155353114,0.0,250,7,20,250
40,2.9182218085139278,1.8049710093009836,-110.23264923803434,-0.11544537240906647,0.0,250,7,20,250
41,2.640529201036412,1.6358103888743658,-99.28098033877346,-0.10397581682813267,0.0,250,7,20,250
42,2.3117012820629297,1.4652793826581774,-88.23557697485232,-0.09240809423111476,0.0,250,7,20,250
43,1.987299953229008,1.2887819078068072,-77.13721082795473,-0.08078490432642091,0.0,250,7,20,250
44,1.710957105504296,1.1038483248840079,-66.02772041998374,-0.06915006411182334,0.0,250,7,20,250
45,1.4073751562374786,0.9193225442974953,-54.9496282746682,-0.0575481069322583,0.0,250,7,20,250
46,1.1442522446782657,0.7433769299965111,-43.945753940495266,-0.04602387720323961,0.0,250,7,20,250
47,0.8569644214957192,0.5712211482583175,-33.05882634074736,-0.03462212442955737,0.0,250,7,20,250
48,0.5404823034929234,0.40977609510658286,-22.33109890499141,-0.023387100136959105,0.0,250,7,20,250
49,0.2649312077013093,0.23698958744537701,-11.803970894172412,-0.012362161290320906,0.0,249,7,20,249
50,0.052250514575386375,0.062465112271263,-1.517618259040896,-0.0015893836959683626,0.0,250,7,20,250
51,-0.2182164768909055,-0.1095494459822764,8.489362730210983,0.008890811220864044,0.0,250,7,20,250
52,-0.48709416692691043,-0.27076956538756425,18.180295975457202,0.019040013008832474,0.0,250,7,20,250
53,-0.6690507793782983,-0.4151464857705916,27.52074721293462,0.02882215906366921,0.0,249,7,20,249
54,-0.9189929910317568,-0.5606773158758952,36.47882407878946,0.038203848883342495,0.0,250,7,20,250
55,-1.1369777888126895,-0.7017849646350838,45.025452016911544,0.04715463302312474,0.0,250,7,20,250
56,-1.3437075972674979,-0.8397675906397407,53.13462369646561,0.05564727430767414,0.0,260,7,20,260
57,-1.5305113278700215,-0.9706597105020522,60.78361985454411,0.06365797911697925,0.0,240,7,20,240
58,-1.7455809870584733,-1.0937756490987063,67.95319974471107,0.07116659684090496,0.0,260,7,20,260
59,-1.9480813643830988,-1.1921519532322193,74.6277596524198,0.07815678589054736,0.0,240,7,20,240
60,-2.0869182139094486,-1.2923889658128278,80.79545823079076,0.08461614496093756,0.0,250,7,20,250
61,-2.253347675161472,-1.3881441874097429,86.44830771235661,0.0905363085560427,0.0,250,7,20,250
62,-2.407993748158849,-1.469510103008913,91.58223036136818,0.09591300611061004,0.0,250,7,20,250
63,-2.4423361782031154,-1.5531555065466764,96.19707984431253,0.10074608437126165,0.0,251,7,20,251
0,-2.6099804079919346,-1.6266561554980286,100.29662751060846,0.10503949302842655,0.0,250,7,20,250
1,-2.7556958322512255,-1.6906138727112847,103.88851388820086,0.10880123391824008,0.0,250,7,20,250
2,-2.8165589503721034,-1.7438332664353615,106.98416600718254,0.11204327443653417,0.0,250,7,20,250
3,-2.8619744024728337,-1.787880209177677,109.59868146590915,0.11478142612262704,0.0,250,7,20,250
4,-2.93867739249198,-1.8236191055132298,111.75068044567637,0.11703518967601437,0.0,250,7,20,250
5,-2.995214667967448,-1.8536824312672373,113.46212715934556,0.1188275679615897,0.0,250,7,20,250
6,-3.003644392390952,-1.878484704863623,114.75812248391112,0.12018484883614203,0.0,249,7,20,249
7,-3.040785441505404,-1.8949649994835647,115.66666977460366,0.12113635988818738,0.0,250,7,20,250
8,-3.0232388255976907,-1.9091247401271079,116.21841608660486,0.12171419742247873,0.0,250,7,20,250
9,-3.0558850832231705,-1.9108793288755392,116.44637123786585,0.12195293223775991,0.0,250,7,20,250
10,-3.011010544127762,-1.9117051974499863,116.38560733113015,0.12188929493967329,0.0,249,7,20,249
11,-3.038153359096181,-1.9236347774192513,116.07294151354391,0.12156184369858512,0.0,250,7,20,250
12,-3.04140978569438,-1.9178954855073773,115.54660488687281,0.12101061750310275,0.0,250,7,20,250
13,-3.0038701237505827,-1.9051979074656322,114.84590058928478,0.12027677807309972,0.0,250,7,20,250
