"['packet_nr', 'EMG_CH1', 'EMG_CH2', 'EMG_CH3', 'EMG_CH4', 'EMG_CH5', 'time_offset', 'stim_amp1', 'stim_freq1', 'stim_pw1', 'stim_amp2', 'stim_freq2', 'stim_pw2', 'total_runtime']"
20,13.431650338443923,11.682892211509126,-627.2726702516142,-0.6569353781498674,0.0,0,7,20,0
21,13.03370523103336,11.336015401484627,-608.8498388879832,-0.6376413609506109,0.0,250,7,20,250
22,12.655935457025015,10.99385450301905,-590.7717255685154,-0.6187083629531095,0.0,250,7,20,250
23,12.256214195761961,10.65895198924491,-573.082225215939,-0.6001823547998408,0.0,250,7,20,250
24,11.941311247556186,10.337013992357717,-555.8227667147074,-0.5821067244800533,0.0,250,7,20,250
25,11.545999095077402,10.026394233205103,-539.0319486473403,-0.5645218958406703,0.0,249,7,20,249
26,11.214440135767667,9.722408245608099,-522.7452018514,-0.5474649751861319,0.0,250,7,20,250
27,10.874239656586987,9.423439147801876,-506.9944816823935,-0.5309694289889108,0.0,250,7,20,250
28,10.580816846747709,9.13794411668561,-491.8079925901876,-0.5150647954415913,0.0,250,7,20,250
29,10.21829452731567,8.862730790287594,-477.2099473167766,-0.49977643226749047,0.0,250,7,20,250
30,9.954485718730014,8.606012868160853,-463.22036270425565,-0.48512530287271993,0.0,250,7,20,250
