package_nr,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,time_delta
2,0.24287437554448843,1.2750660971505567,0.32443593530236586,0.001162125802996646,0,0
3,0.24302697662884987,1.282819539483171,0.32685462277489324,0.001162631102502587,0,4005
4,0.24294138711411506,1.2842689708728963,0.3282586552207552,0.0011631173801873729,0,4005
5,0.24281854469639558,1.2763563669674718,0.32596146108213964,0.001162776319674208,0,4006
6,0.24285948408457136,1.2734403753711376,0.3242547563786502,0.001162327937601996,0,4005
7,0.24293391713096446,1.2808186511392705,0.32640771981580957,0.0011625553112774392,0,4005
8,0.24293020639258123,1.2842207676537023,0.3283254651857229,0.001163041588962225,0,4006
9,0.2428483033630376,1.2768353675104056,0.3263657693726903,0.001162757371867921,0,4005
10,0.24290415846432245,1.272330488670074,0.3242788958838597,0.0011622142507642743,0,4006
11,0.2429934829706326,1.2787580393099536,0.32606946357797517,0.001162346885408283,0,4005
12,0.24297859151071555,1.2837901219124128,0.3283858707921657,0.001162694237185254,0,4005
13,0.242956230067648,1.277666645667826,0.32692711708174704,0.0011625553112774392,0,4005
14,0.24295996505922324,1.271433802685351,0.32447216350798647,0.0011622078854856,0,4005
15,0.24304189234195894,1.2765085557475686,0.32556287502908765,0.0011623594679358953,0,4006
16,0.24305673529549188,1.2830810192099307,0.3280597032547424,0.0011628710587056426,0,4005
17,0.24293020639258123,1.2785634074437742,0.32727101976585493,0.0011628268718292625,0,4005
18,0.24293020639258123,1.2712206019690104,0.324592974720872,0.0011622963332532283,0,4005
19,0.2430195308988914,1.274574363681798,0.3251777419184994,0.0011623152810595152,0,4005
20,0.24303439810561633,1.2820435889201083,0.32795170075890684,0.001162776319674208,0,4006
21,0.2430009287005911,1.2793520909326617,0.3277165205872734,0.0011630036933496513,0,4005
22,0.24294507359930623,1.2713300444981237,0.32485729661857476,0.0011625994981538192,0,4005
23,0.24303439810561633,1.2728761854911377,0.32474929412273923,0.0011622647289044608,0,4006
24,0.24310514466681826,1.2808868632419035,0.32758934291147546,0.0011628016327591695,0,4005
25,0.24301208516893286,1.2800683180103078,0.32811442451929906,0.0011630669020471864,0,4006
26,0.24291904992423952,1.2716639806361247,0.32535255437930266,0.00116265634157268,0,4005
27,0.24297859151071555,1.27109986654735,0.32447216350798647,0.0011622773854469415,0,4005
